Steps,Policy/Entropy,Policy/Learning Rate,Environment/Lesson,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/GAIL Value Estimate,Policy/Extrinsic Reward,Policy/Curiosity Reward,Policy/GAIL Reward,Environment/Cumulative Reward,Environment/Episode Length,Losses/Value Loss,Losses/Policy Loss,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Losses/GAIL Loss,Policy/GAIL Policy Estimate,Policy/GAIL Expert Estimate,Losses/Pretraining Loss
3464137,0.99945086,9.996536e-07,5.0,0.0055628894,0.0021966435,2.3349174e-05,0.3247235979284596,0.07561052890087012,0.0,0.32472360146049467,3143.3,0.00011034842,0.021815237,0.0009900596,0.03097071,0.040231626,0.012382353,0.99269676,0.0
3465136,0.99945784,9.996536e-07,5.0,0.008285386,0.0022074818,-1.8324286e-05,0.40015751126927734,0.07649080689589027,0.0,0.40015751303551544,3085.7619047619046,0.00015411281,0.02386697,0.00109103,0.032522716,0.049715653,0.012263373,0.9864199,0.0
3466136,0.9994588,9.996537e-07,5.0,-0.0053634387,0.0023021952,-1.5189506e-05,-0.10878635044612346,0.06596216550879662,0.0,-0.10878634555193042,2823.448275862069,0.0002196461,0.023013392,0.0010582085,0.03297501,0.03594798,0.009675994,0.9928128,0.0
3467136,0.9994706,9.996533e-07,5.0,-0.013576467,0.0021834571,-5.069909e-05,-0.2844127033572127,0.057268801216895766,0.0,-0.2844127052801061,2359.230769230769,0.00026737744,0.021429425,0.0010431504,0.031809177,0.04438916,0.01156573,0.9919173,0.0
3468136,0.9994721,9.996531e-07,5.0,0.0012254159,0.0022540246,-2.7603572e-05,0.02029884684863126,0.06220595103098146,0.0,0.020298850050007554,2712.5142857142855,0.00037777197,0.024643019,0.0011501389,0.035072647,0.037704416,0.010847701,0.99477446,0.0
3469137,0.99947476,9.996529e-07,5.0,0.018502643,0.0026133235,7.465827e-05,0.6130499130328065,0.07496053916243413,0.0,0.6130499103494002,3144.121212121212,0.000105491155,0.023237552,0.0012648378,0.043819208,0.059531238,0.013313373,0.983246,0.0
3470136,0.99948156,9.99653e-07,5.0,0.013185038,0.0025846895,1.7922477e-05,0.12168822604750555,0.06984617077654952,0.0,0.12168821953992771,2968.0555555555557,0.00013010991,0.022289375,0.0012922346,0.03963668,0.038589958,0.010058547,0.98988867,0.0
3471136,0.9994835,9.99653e-07,5.0,0.018057276,0.0026027581,-7.823921e-06,0.4120715107517888,0.07105215649331782,0.0,0.4120715140368387,2942.6666666666665,0.000116273826,0.024838138,0.0011857512,0.03974764,0.0373803,0.007923033,0.9900987,0.0
3472136,0.999474,9.996529e-07,5.0,0.016381348,0.002523586,-9.727641e-06,0.3508385521244265,0.0728231732158043,0.0,0.35083854882326465,3026.4193548387098,0.00015891239,0.023673655,0.0012050224,0.038892813,0.04037881,0.009451555,0.99205196,0.0
3473136,0.9994664,9.996528e-07,5.0,0.022291692,0.0027570047,2.3735423e-05,0.5441150906943828,0.0785913172304087,0.0,0.5441150931960858,3263.366666666667,8.707047e-05,0.023308791,0.001322272,0.04240445,0.040753156,0.009238934,0.98976654,0.0
3474136,0.99945897,9.996528e-07,5.0,0.009393455,0.0026704913,-2.9699462e-05,0.17418935965104704,0.07328584063361632,0.0,0.17418935473070649,2957.1363636363635,0.00020148256,0.022627333,0.0012339127,0.040028155,0.037976004,0.008241648,0.98968285,0.0
3475137,0.9994577,9.996527e-07,5.0,0.016450517,0.0025663895,8.8711295e-06,0.4998438905638977,0.07625049408961786,0.0,0.4998439005048443,2975.25,0.00012084208,0.024491077,0.0011842994,0.04068708,0.05212545,0.008452042,0.99133784,0.0
3476137,0.99944896,9.996528e-07,5.0,0.017375268,0.0024946714,-1.6225128e-07,0.560528643808296,0.07695291507940662,0.0,0.560528642139046,3078.6666666666665,0.00015370669,0.022248281,0.0011567619,0.039574705,0.06308873,0.0121957185,0.9865917,0.0
3477137,0.9994489,9.996523e-07,5.0,0.019526932,0.0025386203,4.370573e-05,0.5366587682751439,0.07920118707697839,0.0,0.5366587687072534,3104.6,9.886363e-05,0.023743557,0.0012835371,0.041158095,0.07302776,0.017313495,0.98995364,0.0
3478136,0.99945664,9.996522e-07,5.0,0.018628351,0.0026574885,6.200287e-06,0.49031722767792346,0.07585120927027535,0.0,0.49031722748834744,2990.9615384615386,9.9511126e-05,0.025359107,0.0012720529,0.041487064,0.08380578,0.017170886,0.98830664,0.0
3479137,0.99945897,9.99652e-07,5.0,0.012095428,0.0023933772,3.01766e-05,0.4199386654636328,0.07707306672091363,0.0,0.41993865758272747,3097.5,0.00012804019,0.024428565,0.0011333232,0.03613108,0.052277237,0.014378344,0.9924928,0.0
3480137,0.99945617,9.996521e-07,5.0,0.021611445,0.0024863784,4.2615677e-05,0.6082517702431817,0.0797636308021278,0.0,0.6082517758204632,3113.0714285714284,7.530892e-05,0.025157321,0.0012329745,0.040623467,0.04172147,0.01281544,0.9913081,0.0
3481136,0.9994488,9.99652e-07,5.0,0.019763624,0.0024004811,-1.7985343e-05,0.5738095533413964,0.07708789934721691,0.0,0.5738095550082195,3084.7272727272725,0.00010746678,0.024550118,0.0011339516,0.038300224,0.046524256,0.01356822,0.9928169,0.0
3482136,0.9994448,9.996519e-07,5.0,0.011182058,0.0022594985,-2.7141106e-05,0.2948978962003484,0.07761653243990925,0.0,0.29489790029118707,3082.296296296296,9.3382165e-05,0.02452763,0.001106203,0.0349612,0.051499363,0.016011292,0.9925748,0.0
3483136,0.9994425,9.996519e-07,5.0,0.008591851,0.0022297164,3.4850327e-05,0.15981565672365833,0.06853365011105779,0.0,0.15981565261952282,2777.28,0.00015315512,0.022042952,0.0011048673,0.034629263,0.03037794,0.009502633,0.99412894,0.0
3484136,0.9994501,9.996519e-07,5.0,0.007101986,0.0024356293,1.3694713e-05,0.24507011045384192,0.0718695668885788,0.0,0.24507011480230972,2904.782608695652,0.0002806672,0.023746578,0.0011940787,0.037263107,0.04155525,0.0107360585,0.9934266,0.0
3485137,0.99945515,9.996514e-07,5.0,0.015573312,0.0025741172,-8.960922e-05,0.3689430664167048,0.07587529534293935,0.0,0.36894306533042476,3104.0,0.00014850812,0.023737857,0.0012551881,0.039517045,0.043021955,0.010480181,0.99187535,0.0
3486137,0.9994641,9.996514e-07,5.0,0.016520754,0.002473109,-2.8442159e-05,0.38401038135960236,0.07449251225702219,0.0,0.3840103815071346,3114.6315789473683,0.00015085505,0.024469476,0.0011597485,0.041076936,0.04554633,0.011022859,0.99029505,0.0
3487136,0.9994627,9.996512e-07,5.0,0.01717397,0.002479306,-5.3926742e-05,0.4714138276203552,0.07615068527354327,0.0,0.47141382914661867,3083.0857142857144,0.00014785153,0.0248652,0.0012146479,0.0405764,0.06968034,0.014375253,0.9894372,0.0
3488136,0.9994584,9.996512e-07,5.0,0.014456855,0.0023732486,-2.1320577e-05,0.4891377132973265,0.0762896138786227,0.0,0.4891377111267108,2994.1739130434785,0.00015178998,0.023388108,0.0011623616,0.038389422,0.045404345,0.01207453,0.99210495,0.0
3489136,0.99945146,9.996512e-07,5.0,0.014441217,0.0024241519,3.2963348e-05,0.33349584843829994,0.0765953901107423,0.0,0.33349584637414315,3121.7,0.00017506086,0.024192963,0.0012315611,0.038708422,0.039072756,0.013672255,0.99540985,0.0
3490137,0.99946034,9.996511e-07,5.0,0.016934413,0.0025214485,-2.4436173e-05,0.6639449156304372,0.07612556988284555,0.0,0.6639449178815355,3082.2631578947367,0.00014068207,0.024950638,0.001243325,0.040895708,0.060749486,0.01489809,0.9931141,0.0
3491136,0.99945945,9.99651e-07,5.0,0.01330908,0.0025364333,-4.3078376e-06,0.30810768321413584,0.06960722584481119,0.0,0.3081076837659638,2747.366666666667,0.00018015454,0.02363271,0.0011981047,0.040046915,0.09241891,0.020102683,0.9929009,0.0
3492137,0.99945855,9.996511e-07,5.0,0.011337063,0.0023376723,-3.631182e-05,0.30767024912171925,0.07278817275976601,0.0,0.30767024307802954,2807.344827586207,0.00015150217,0.022838607,0.0010927393,0.036524773,0.06575656,0.01838272,0.98799056,0.0
3493137,0.999462,9.996509e-07,5.0,0.014528453,0.0023456768,4.6839592e-05,0.4204871408087806,0.06852697362270331,0.0,0.42048714034523144,2805.653846153846,0.00010233542,0.023538986,0.0011263266,0.037762452,0.043216895,0.011590636,0.99045783,0.0
3494136,0.9994653,9.996508e-07,5.0,0.013161756,0.0024031845,9.9183035e-06,0.3987194752280002,0.06859482863390064,0.0,0.39871947238611716,2795.8275862068967,0.00021346258,0.022527698,0.0011420122,0.03730145,0.034707636,0.01017452,0.9930916,0.0
3495136,0.999458,9.996504e-07,5.0,0.005586541,0.0023105794,9.227967e-06,0.10324185354396899,0.0658337242542378,0.0,0.10324185912350484,2687.925925925926,0.00027069973,0.023062874,0.001074069,0.035722747,0.042665735,0.010749322,0.99269694,0.0
3496136,0.99945724,9.996503e-07,5.0,0.0121501675,0.002359243,3.5121666e-05,0.42935463290353126,0.07625945908564193,0.0,0.42935462992485623,3193.75,0.00017795496,0.024936125,0.0011651018,0.03716326,0.038333327,0.0099597685,0.99203444,0.0
3497136,0.99946165,9.996502e-07,5.0,0.005399331,0.002405652,3.9597446e-05,0.06707486753199461,0.06429303850314615,0.0,0.06707486909983716,2690.3703703703704,0.00016606922,0.024940878,0.0011500862,0.034407515,0.0439674,0.010123973,0.9927269,0.0
3498137,0.99944305,9.996503e-07,5.0,0.013959989,0.0025666715,3.269104e-05,0.26075790208543526,0.07425086031092659,0.0,0.2607578956799704,3140.0588235294117,0.00011402495,0.025304567,0.0012754917,0.04001478,0.039819103,0.010638,0.9913471,0.0
3499137,0.9994261,9.996502e-07,5.0,0.014341769,0.0026630878,4.9549224e-05,0.45096634710589567,0.07369690999767045,0.0,0.45096633599222224,2887.55,0.00014881155,0.022683304,0.0012711097,0.039655227,0.042420447,0.011022752,0.9894123,0.0
3500137,0.9994204,9.996501e-07,5.0,0.021427622,0.0026590077,5.14585e-05,0.4871291392935139,0.08155264052620623,0.0,0.48712913324450174,3494.0,0.00010725147,0.024715211,0.0012469896,0.041702528,0.03810995,0.010591583,0.99263453,0.0
3501136,0.9994005,9.996501e-07,5.0,0.028210673,0.0027483592,3.7687543e-05,0.5779201833308131,0.07703910743010864,0.0,0.5779201817580037,3056.472222222222,0.00010265239,0.024641195,0.0014007979,0.046626512,0.079872176,0.014507842,0.97905195,0.0
3502137,0.9993962,9.9965e-07,5.0,0.023441058,0.0028195968,6.114516e-05,0.541882772113895,0.07225563443556894,0.0,0.5418827704989522,2865.4,9.6413336e-05,0.021839669,0.0012806831,0.04442405,0.059064943,0.012865856,0.985289,0.0
3503136,0.99939334,9.996497e-07,5.0,0.015709689,0.002602365,1.0837169e-05,0.49558220268883296,0.07520707413745445,0.0,0.4955822014574688,2932.8214285714284,0.00018157584,0.020720948,0.0012183259,0.040261887,0.036722623,0.01057119,0.9913317,0.0
3504136,0.99939686,9.996495e-07,5.0,0.019135464,0.0025563585,-6.089423e-06,0.6280589416135627,0.08060036012223766,0.0,0.6280589460605654,3097.9666666666667,0.00018384753,0.023170503,0.0012348061,0.040856965,0.048414428,0.009624183,0.9925528,0.0
3505136,0.99939907,9.996494e-07,5.0,0.008146915,0.0023171322,-2.3775568e-05,0.20168814112716624,0.06617135484646916,0.0,0.2016881384737217,2667.730769230769,0.00022876667,0.021522043,0.0011551889,0.036780473,0.05319364,0.015835628,0.9897462,0.0
3506137,0.9993966,9.996494e-07,5.0,0.017319968,0.0023763583,-4.146471e-05,0.5577905842842301,0.07161186997196638,0.0,0.5577905758569763,2770.12,0.00013086802,0.0228141,0.0011381286,0.037727285,0.036974616,0.010328751,0.9919336,0.0
3507136,0.99940926,9.996494e-07,5.0,0.013351018,0.002365397,-3.9348015e-05,0.3535002034189782,0.07249453976122744,0.0,0.35350020292679496,2852.608695652174,0.00010089348,0.023232307,0.0011705133,0.03670981,0.042938843,0.011565346,0.99028283,0.0
3508136,0.999411,9.996493e-07,5.0,0.018701637,0.0024901791,-2.2726976e-05,0.42370074096508126,0.0820163674211001,0.0,0.42370074205552233,3293.8275862068967,0.00019571815,0.02323106,0.0012736492,0.03777007,0.052222755,0.010535281,0.9917654,0.0
3509136,0.9994171,9.996492e-07,5.0,0.01812046,0.0026276105,-1.8653647e-06,0.6661689701868454,0.08465805925864159,0.0,0.6661689698121471,3306.3478260869565,9.846139e-05,0.021211442,0.0012100267,0.039688878,0.05614381,0.013731388,0.9863146,0.0
3510136,0.99941605,9.996492e-07,5.0,0.017783865,0.0025661457,7.925834e-05,0.561663467606691,0.07963201295272236,0.0,0.5616634700737396,3030.7272727272725,0.00015012013,0.025786031,0.0011663559,0.040814012,0.039955452,0.01047178,0.989779,0.0
3511136,0.99942344,9.996492e-07,5.0,0.017723989,0.002497535,3.6191363e-05,0.37857943334111044,0.07316190998099045,0.0,0.37857943596935456,2735.2,0.00013555291,0.023454225,0.0011715252,0.040485553,0.035430133,0.008769437,0.99297404,0.0
3512136,0.99941474,9.99649e-07,5.0,0.01601878,0.0023911195,-1.126258e-05,0.39067887756292685,0.08272302270509369,0.0,0.39067887859074896,3384.1714285714284,0.00022427687,0.024446325,0.0010999431,0.038314335,0.04524287,0.010842549,0.99177563,0.0
3513136,0.9994104,9.996488e-07,5.0,0.02700241,0.0024547658,2.8014407e-05,0.6979254323543702,0.07844107678317448,0.0,0.6979254335288678,3216.3333333333335,5.146513e-05,0.02437241,0.0012567526,0.044323135,0.039895967,0.010967482,0.9920064,0.0
3514136,0.9994097,9.996486e-07,5.0,0.020193681,0.0025389253,-1.2892121e-05,0.47799940316708084,0.07690243848511243,0.0,0.47799940207172636,3023.8064516129034,0.00026869064,0.024303133,0.0012238839,0.04136619,0.10133241,0.021402966,0.9908961,0.0
3515136,0.9994103,9.996485e-07,5.0,0.014265001,0.0022895597,1.0163985e-05,0.5016106289756408,0.06821944533658097,0.0,0.5016106302603212,2700.875,5.9499594e-05,0.024245031,0.0011373216,0.03743603,0.06538339,0.021041593,0.9899806,0.0
3516136,0.9994092,9.996485e-07,5.0,0.0068747257,0.0021758804,8.095687e-05,0.0784086678756686,0.06891265454358855,0.0,0.07840867710913733,2749.655172413793,0.00014245405,0.024564473,0.0010332478,0.032765023,0.04008317,0.011900169,0.99130374,0.0
3517136,0.99941397,9.996484e-07,5.0,0.004898551,0.0022304808,5.044916e-05,0.2373794559078609,0.06544435336642589,0.0,0.23737946132922674,2659.625,0.00021150212,0.023034621,0.0011018033,0.03555059,0.04678472,0.011622075,0.9906472,0.0
3518136,0.9994199,9.996483e-07,5.0,0.017820256,0.0023215427,9.393825e-06,0.4768822841470683,0.07145211764378473,0.0,0.4768822823074608,3020.12,0.00012595691,0.023026507,0.001208467,0.03952235,0.04314238,0.012975756,0.99016666,0.0
3519136,0.9994299,9.996483e-07,5.0,0.0147573175,0.0023430693,2.5272408e-05,0.5780524951540732,0.07770575439159681,0.0,0.5780524919487323,3264.125,7.588436e-05,0.021437554,0.0011382117,0.035888173,0.043812275,0.011812828,0.99112225,0.0
3520136,0.99942726,9.996483e-07,5.0,0.019210491,0.0024412982,1.3407025e-05,0.40366023991649586,0.0742096491917942,0.0,0.40366023630351394,3162.5925925925926,0.00011684139,0.02309528,0.0012181045,0.040452305,0.042301875,0.011785419,0.99033576,0.0
3521137,0.9994131,9.996479e-07,5.0,0.023635065,0.0025588642,-2.0929743e-05,0.4722943679838453,0.07364671895864434,0.0,0.4722943686297913,3082.7741935483873,0.00016328823,0.023082457,0.0013239282,0.04310106,0.038425226,0.011854339,0.99211687,0.0
3522137,0.9994149,9.996477e-07,5.0,0.020387746,0.0026985798,-5.274161e-05,0.5033241687093063,0.07211265450158473,0.0,0.5033241726708509,2899.1071428571427,0.0001295698,0.023799747,0.0013297112,0.04275827,0.06182875,0.016260197,0.99204874,0.0
3523136,0.9994119,9.996478e-07,5.0,0.022682622,0.002589691,-5.441012e-05,0.5843009272417615,0.07277157137007005,0.0,0.5843009295211357,2766.269230769231,7.354232e-05,0.022145618,0.0012485881,0.040306907,0.053231876,0.016515287,0.99332905,0.0
3524136,0.99941385,9.996476e-07,5.0,0.0098162675,0.0025607652,-4.576837e-06,0.07531856717947735,0.06718485104379636,0.0,0.07531856407737483,2650.9473684210525,0.00033628728,0.02371573,0.0011710476,0.037394773,0.045849282,0.011857798,0.9913225,0.0
3525136,0.9994122,9.996476e-07,5.0,0.010881506,0.0023627316,-3.394971e-05,0.5421523246799812,0.08095511293712272,0.0,0.5421523196436926,3216.809523809524,7.551881e-05,0.02240922,0.0010829357,0.038850486,0.039680094,0.011291912,0.99477303,0.0
3526137,0.9994094,9.996476e-07,5.0,0.008803046,0.0022173626,-1.9428322e-05,0.25106538240486936,0.06804128365977456,0.0,0.2510653824496455,2760.2272727272725,0.00022895262,0.02212598,0.0011145568,0.03519207,0.039035648,0.011024492,0.99389565,0.0
3527137,0.99941343,9.996475e-07,5.0,0.008435093,0.0023251127,-1.6500311e-05,0.42208386732943776,0.07394350607124768,0.0,0.4220838690205188,2964.655172413793,0.00013451229,0.02435143,0.0011068577,0.034079045,0.041321736,0.011307387,0.9926453,0.0
3528136,0.99941874,9.996473e-07,5.0,0.0047083227,0.0022578835,-1.2986997e-05,-0.0005937680834904313,0.06577181148329853,0.0,-0.0005937721074005171,2608.0,0.00016980432,0.022244984,0.0010751064,0.032987967,0.032982353,0.008799952,0.99403876,0.0
3529136,0.9994224,9.996473e-07,5.0,0.0142579265,0.0023834005,4.3499407e-05,0.5842937979260359,0.07072370005950618,0.0,0.5842938017467374,2906.3076923076924,0.00013193315,0.023108121,0.0011793637,0.037502732,0.051681723,0.009150134,0.98836607,0.0
3530136,0.9994284,9.996472e-07,5.0,0.0073603103,0.0024054374,6.9485846e-05,0.06400340674881591,0.06850034838959497,0.0,0.06400340695099045,2742.266666666667,0.0001678172,0.024252327,0.0011155922,0.036170512,0.063028425,0.0095862085,0.9894818,0.0
3531137,0.9994316,9.996471e-07,5.0,0.020410031,0.0025905196,3.2775264e-05,0.6245700573482807,0.08346866918375447,0.0,0.6245700515615922,3680.157894736842,9.028226e-05,0.02098523,0.0012326716,0.042365953,0.08068719,0.019231874,0.99291384,0.0
3532136,0.9994175,9.996465e-07,5.0,0.022106629,0.002519058,4.92724e-05,0.5253210591997939,0.08394429426914064,0.0,0.5253210571921975,3464.740740740741,9.0086556e-05,0.024985781,0.0012794556,0.042426486,0.07157525,0.0187102,0.98878294,0.0
3533137,0.99941367,9.996467e-07,5.0,0.016217116,0.0025054717,-1.632435e-05,0.4508177184735966,0.06957550619214696,0.0,0.45081771598778175,2825.2916666666665,0.00013626505,0.022624066,0.001193979,0.039460294,0.054343116,0.014565116,0.9894279,0.0
3534136,0.99941087,9.996465e-07,5.0,0.010533249,0.002523926,-9.170188e-08,0.1246423310363025,0.06438007892866153,0.0,0.12464232872106225,2537.2,0.00020183128,0.022097863,0.0012683064,0.039214756,0.0768595,0.01982132,0.9897065,0.0
3535136,0.9994102,9.996467e-07,5.0,0.019523323,0.00281273,1.9018084e-05,0.49361646621477895,0.0743322319696855,0.0,0.49361646622670874,2949.3636363636365,0.00025977357,0.024623487,0.0013897114,0.042950194,0.04911467,0.014199808,0.99109936,0.0
3536136,0.99940467,9.996465e-07,5.0,0.01881944,0.002763363,4.3322845e-05,0.6517466584719559,0.08202052246959848,0.0,0.6517466589268146,3267.137931034483,0.00012039942,0.02349563,0.0012741024,0.042191803,0.0431189,0.012423026,0.9919031,0.0
3537136,0.99939996,9.996464e-07,5.0,0.019089356,0.0026688208,2.5836662e-06,0.5618765520722753,0.0826363937264362,0.0,0.5618765498253216,3196.5,9.04306e-05,0.022885026,0.0012509557,0.04075283,0.047156774,0.0120449755,0.98992354,0.0
3538137,0.999393,9.996464e-07,5.0,0.025158543,0.0027170898,1.36774315e-05,0.7633866855474783,0.0823375140613886,0.0,0.7633866868069216,3264.625,0.000114211936,0.021322127,0.0012283343,0.04385679,0.04870574,0.013876874,0.99048114,0.0
3539136,0.9993897,9.996463e-07,5.0,0.026125098,0.0026096103,3.8981445e-05,0.6576578855120119,0.07890007255602917,0.0,0.6576578887991673,3049.551724137931,8.8142166e-05,0.022680392,0.0012279482,0.044092715,0.050546102,0.012937143,0.99187696,0.0
3540136,0.99938816,9.996459e-07,5.0,0.023925813,0.002773451,-5.79187e-06,0.620689658110028,0.07726294675064439,0.0,0.6206896506097607,2957.1071428571427,0.00013866532,0.022999916,0.0013888403,0.04640028,0.05998531,0.015708784,0.99023277,0.0
3541136,0.99937075,9.996459e-07,5.0,0.015533271,0.0025538818,-1.1183877e-05,0.3964143835218077,0.07659637244925012,0.0,0.3964143891774165,3091.705882352941,0.00013545592,0.024150472,0.0011441258,0.041265503,0.03285496,0.009712445,0.99455357,0.0
3542136,0.99937326,9.996456e-07,5.0,0.017796926,0.0025257682,1.8818853e-05,0.4214773682074535,0.06875418467793877,0.0,0.42147736818962417,2621.8695652173915,0.00020565093,0.021958852,0.0011812004,0.038188294,0.04073472,0.0107993595,0.9949195,0.0
3543136,0.9993843,9.996456e-07,5.0,0.021480275,0.0025790494,9.45445e-06,0.7354245834811501,0.07498951652535023,0.0,0.7354245817261943,2845.6923076923076,8.89532e-05,0.02340875,0.0013200266,0.04422429,0.04398867,0.011622393,0.99261194,0.0
3544136,0.9993947,9.996456e-07,5.0,0.017831722,0.0025395395,2.7629156e-05,0.32564093664547855,0.06714234918867337,0.0,0.32564093442999187,2514.3214285714284,0.00020953594,0.02259602,0.0012493281,0.04209666,0.059916135,0.014571869,0.99143565,0.0
3545136,0.9993898,9.996455e-07,5.0,0.016180664,0.0025478413,6.1627405e-05,0.45659714687712105,0.07710771918020866,0.0,0.4565971450093683,2876.740740740741,0.00012684905,0.022100318,0.0012388903,0.04033283,0.04801569,0.013498051,0.99155307,0.0
3546136,0.9993898,9.996455e-07,5.0,0.020543424,0.002484662,6.9862006e-05,0.5895420191294397,0.07997400798019953,0.0,0.5895420202314174,3216.64,0.00011896834,0.025138251,0.0012005826,0.04031656,0.03678699,0.008846906,0.99219155,0.0
3547136,0.99938995,9.996455e-07,5.0,0.019952692,0.0025861918,1.5702271e-05,0.463128387946781,0.07738794525968842,0.0,0.4631283835975582,3017.08,0.00019454402,0.021746444,0.0012376171,0.04196396,0.036765367,0.01009552,0.99373436,0.0
3548136,0.99939215,9.996454e-07,5.0,0.017082628,0.0025572309,2.0976551e-05,0.48416799103852964,0.0791730837136995,0.0,0.4841679864590528,3102.0476190476193,0.00016328754,0.026071742,0.00121894,0.04052352,0.04340905,0.010833047,0.9915756,0.0
3549136,0.99938637,9.996454e-07,5.0,0.024982445,0.00263747,-8.758068e-06,0.6645502826662589,0.07949732619805407,0.0,0.6645502821311589,3092.206896551724,6.2085484e-05,0.022906616,0.0013065,0.04221434,0.03598797,0.010034432,0.99358696,0.0
3550136,0.9993883,9.99645e-07,5.0,0.015129835,0.0027300217,-4.8995273e-05,0.4742095728589144,0.07375250015757047,0.0,0.474209576270441,2777.766666666667,0.00025708933,0.02111702,0.0012472377,0.041527484,0.062322572,0.012776417,0.9948779,0.0
3551137,0.9993893,9.996447e-07,5.0,0.019174969,0.0025951937,3.0991716e-05,0.5438149887853069,0.0787241178273689,0.0,0.5438149866991128,3055.48,0.00013505168,0.02314782,0.0012431247,0.042062815,0.05976383,0.015802417,0.9907416,0.0
3552137,0.99939233,9.996447e-07,5.0,0.023374273,0.002683066,-1.4260441e-05,0.5481284121050032,0.07447680218655688,0.0,0.5481284071853824,2847.8846153846152,0.0001067564,0.023719456,0.0013040514,0.043556683,0.034698002,0.009939183,0.9918331,0.0
3553136,0.9993986,9.996447e-07,5.0,0.02041049,0.0024686663,-2.30847e-05,0.5392554291995475,0.07854002368287183,0.0,0.5392554268414165,3159.92,0.00013578222,0.026793037,0.0011245876,0.04048385,0.06840454,0.010363309,0.9866767,0.0
3554136,0.99939185,9.996447e-07,5.0,0.01388165,0.0023769601,6.279284e-05,0.48205334280306567,0.0676283379194185,0.0,0.4820533402470612,2558.608695652174,0.00015639685,0.022245312,0.001144679,0.03906035,0.05533435,0.015008363,0.98761904,0.0
3555137,0.9993894,9.996445e-07,5.0,0.016031165,0.0024315156,5.8242997e-05,0.3647259125094327,0.07094936175999464,0.0,0.3647259150085349,2738.4666666666667,0.00021442225,0.025195094,0.001206709,0.03874165,0.032567795,0.009828588,0.9938737,0.0
3556136,0.9993815,9.996445e-07,5.0,0.018759016,0.002498049,3.7822112e-05,0.5849917524627183,0.07338471595898172,0.0,0.5849917542102063,2917.757575757576,0.00013966003,0.02235597,0.0011868898,0.041636392,0.035711955,0.009162419,0.9936458,0.0
3557136,0.9993698,9.996444e-07,5.0,0.018022554,0.0025571291,2.3367704e-05,0.5363883497877092,0.07717461378585237,0.0,0.5363883500833303,3105.8333333333335,0.00010999387,0.022274487,0.0012295097,0.042783093,0.060559105,0.016341832,0.9937078,0.0
3558136,0.9993718,9.99644e-07,5.0,0.00709797,0.0024341436,3.079782e-05,0.20516805850384118,0.07077268326926665,0.0,0.20516806169321394,2800.366666666667,0.00023947717,0.024980303,0.0011259299,0.037411932,0.049919955,0.012459772,0.994255,0.0
3559136,0.9993737,9.99644e-07,5.0,0.011194902,0.0024415795,-8.19283e-06,0.24073446719679245,0.0733561774759437,0.0,0.2407344617875357,2994.7083333333335,0.0001889108,0.02568426,0.0011368713,0.037820436,0.037812658,0.010856368,0.9911773,0.0
3560137,0.99937713,9.996438e-07,5.0,0.018295867,0.002527752,6.123798e-05,0.4159590121080068,0.07351350794945444,0.0,0.4159590075083542,2996.542857142857,0.000237317,0.024253476,0.0012562051,0.041365594,0.04350257,0.010439816,0.99266213,0.0
3561137,0.9993771,9.996439e-07,5.0,0.013077292,0.0024533311,-2.545799e-05,0.49804760164957057,0.07852288382001342,0.0,0.49804760500580314,3214.695652173913,0.00012986857,0.02320872,0.0012153443,0.03944225,0.047851622,0.0113685345,0.9892947,0.0
3562136,0.99936503,9.996438e-07,5.0,0.01419245,0.0025041811,3.2543237e-05,0.3304077847484829,0.06886228277289774,0.0,0.3304077862890622,2728.0555555555557,9.932124e-05,0.020497689,0.001215325,0.040924367,0.054515727,0.012355848,0.98883814,0.0
3563136,0.9993624,9.996438e-07,5.0,0.0181177,0.0025690235,-5.327824e-06,0.47214581483683066,0.07249800093173374,0.0,0.4721458108143825,2844.913043478261,9.5658426e-05,0.024455298,0.0012891566,0.041303016,0.052549034,0.011414907,0.9887186,0.0
3564136,0.99937224,9.996437e-07,5.0,0.018839087,0.0025222139,4.9828095e-06,0.4537397028843407,0.07819624538300558,0.0,0.45373969829387917,3048.28,0.00015441363,0.022659417,0.0011846344,0.04039916,0.07927853,0.015308059,0.9928711,0.0
3565136,0.9993732,9.996437e-07,5.0,0.015936395,0.0025383781,1.6977701e-05,0.2921032851144656,0.0768308602743603,0.0,0.2921032787823652,3087.0,0.00014867823,0.024120156,0.0011710168,0.04162971,0.055741884,0.015648855,0.988526,0.0
3566137,0.9993611,9.996436e-07,5.0,0.015409916,0.0024970495,7.127884e-05,0.4274756574408524,0.07706111000044513,0.0,0.42747565303491697,3035.185185185185,0.00015472647,0.022155466,0.0011715281,0.040772263,0.06642564,0.018937994,0.99018496,0.0
3567136,0.9993606,9.996436e-07,5.0,0.010589597,0.0023023335,3.699811e-06,0.5387529130301538,0.07498983807398382,0.0,0.5387529113419054,3002.153846153846,0.00014696034,0.02368394,0.0010754647,0.03624963,0.04746393,0.013139581,0.9895271,0.0
3568136,0.9993606,9.996431e-07,5.0,0.015574594,0.002217948,6.852798e-06,0.48949245453317974,0.07705622818992616,0.0,0.48949245066309593,3212.846153846154,0.00014217515,0.024272189,0.001093493,0.03592349,0.03445872,0.008930091,0.9960468,0.0
