Steps,Policy/Entropy,Policy/Learning Rate,Environment/Lesson,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/Extrinsic Reward,Policy/Curiosity Reward,Environment/Cumulative Reward,Environment/Episode Length,Losses/Value Loss,Losses/Policy Loss,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss
4023704,1.1328775,9.995974e-06,0.0,0.021003863,0.0041814703,-1.0022357064881362,0.0022330679930746555,-1.0022356920820146,31.375,0.00049729465,0.023429776,0.0023092616,0.016093254
4024705,1.1327881,9.995974e-06,0.0,0.019903991,0.0042658094,-1.4854859230690636,0.021517753484658897,-1.485485922799087,415.0,0.00026162155,0.02427615,0.0021774203,0.018206432
4025704,1.1326957,9.995973e-06,0.0,0.016707256,0.0043487316,-0.8305264028422243,0.027453094196971506,-0.8305264188945207,639.25,0.00019316887,0.024895953,0.0021819586,0.019564012
4026705,1.1326866,9.995973e-06,0.0,0.012588099,0.0045309854,-0.9614923607150558,0.04833661853626836,-0.9614923534831092,929.5,0.00029720095,0.022522306,0.0021335096,0.019480165
4027705,1.1325984,9.9959725e-06,0.0,0.018401016,0.0046289735,-0.010116626381724407,0.0871643904330475,-0.010116612435377583,1732.4285714285713,0.00022873201,0.025684502,0.0022965148,0.0190237
4028704,1.1325895,9.995972e-06,0.0,0.022310743,0.004752872,0.5470087608950962,0.09049713756576239,0.5470087615405588,1889.75,0.00037262606,0.022556756,0.0021979262,0.01969716
4029705,1.1327273,9.995972e-06,0.0,0.017628483,0.004719308,0.24316515836275357,0.08823955744679551,0.2431651604250995,1856.72,0.0005128048,0.02250915,0.0022838106,0.018736243
4030704,1.1327554,9.99597e-06,0.0,0.027594708,0.004924861,0.629418585649731,0.10094895341997903,0.6294185902669962,2149.0338983050847,0.00049598084,0.02323568,0.0023734516,0.01831876
4031704,1.1327195,9.995969e-06,0.0,0.033161037,0.004948088,0.582516299544371,0.11404417015849806,0.5825162986947118,2478.25,0.00028389043,0.021852987,0.0024000907,0.017764274
4032705,1.1326245,9.995968e-06,0.0,0.02568866,0.004893156,0.5538417020245409,0.10835084400993461,0.5538416965769462,2374.6666666666665,0.00031977717,0.024127038,0.002339658,0.018190507
4033704,1.1326419,9.995966e-06,0.0,0.028007178,0.004928554,0.5810795168017381,0.11826381022761137,0.581079514103313,2599.5588235294117,0.00025779888,0.022873657,0.002359055,0.017218392
4034705,1.13265,9.995966e-06,0.0,0.02098282,0.004684757,0.5185200690316595,0.11686858865765057,0.5185200693878033,2458.9523809523807,0.00022422428,0.023769924,0.0023121282,0.018649118
4035705,1.1326013,9.995964e-06,0.0,0.017068397,0.0045164367,0.2454942081002238,0.09723802859558159,0.24549421119038392,1997.357142857143,0.00035343488,0.022876805,0.00211506,0.020015905
4036704,1.1325237,9.995964e-06,0.0,0.023202026,0.0045287744,0.39762271965576346,0.1037800470915889,0.3976227153513986,2123.4857142857145,0.00029592885,0.023686143,0.0022813606,0.01872716
4037704,1.1324961,9.9959625e-06,0.0,0.029547669,0.004600635,0.6212474757376185,0.11068277974531206,0.6212474726951015,2276.864864864865,0.00025174534,0.024237815,0.002338019,0.018197708
4038705,1.1324307,9.995961e-06,0.0,0.026813079,0.004627004,0.6156298849684176,0.11020527127445401,0.615629886097442,2330.5882352941176,0.00019186297,0.022133334,0.002240691,0.01871102
4039704,1.1324621,9.995961e-06,0.0,0.025415003,0.004595948,0.41181818701453654,0.10681358802331878,0.41181818523461045,2215.285714285714,0.00033871137,0.02385114,0.0023125424,0.018093884
4040704,1.1324663,9.995959e-06,0.0,0.024468517,0.0045838086,0.4222544668328565,0.11529072625971576,0.4222544639727626,2425.2162162162163,0.00036871608,0.023937616,0.0022219797,0.018719029
4041705,1.1323328,9.995959e-06,0.0,0.021828981,0.0046970244,0.5646814836063954,0.11861106242928333,0.5646814832636492,2548.137931034483,0.00025922622,0.025581377,0.002211195,0.018994125
4042704,1.1322737,9.995957e-06,0.0,0.015962007,0.004468907,0.29232621032741885,0.10190356020908,0.29232621247779245,2061.103448275862,0.00033452088,0.021564202,0.0021816795,0.01847581
