Steps,Policy/Entropy,Policy/Learning Rate,Environment/Lesson,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/Extrinsic Reward,Policy/Curiosity Reward,Environment/Cumulative Reward,Environment/Episode Length,Losses/Value Loss,Losses/Policy Loss,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss
3293741,1.1412424,9.996706e-06,5.0,-0.036685474,0.0041994834,-1.0253469292343833,0.002633517808165432,-1.0253469314494719,29.1900826446281,0.0054148976,0.02598876,0.0034528915,0.0230658
3294741,1.141276,9.996706e-06,5.0,-0.058143098,0.00413021,-1.0069235040959028,0.019015173212392256,-1.0069235059513004,322.1,0.0012752397,0.024571052,0.001947276,0.026629593
3295742,1.1412555,9.996705e-06,5.0,-0.038019262,0.0041910238,-0.949903040024567,0.021558512065498886,-0.9499030442038123,411.95652173913044,0.0012828311,0.024603453,0.0021182878,0.026230829
3296741,1.1412411,9.996703e-06,5.0,-0.04611512,0.003972207,-0.9423491106596202,0.029324413654345943,-0.942349111433678,601.7708333333334,0.0012673755,0.0246741,0.0018641864,0.026124215
3297742,1.1411852,9.996702e-06,5.0,-0.026504265,0.0039851987,-0.9423587737849295,0.039754228847174854,-0.9423587690463201,825.578947368421,0.0007427799,0.025871841,0.0019892557,0.027671823
3298741,1.1411128,9.996701e-06,5.0,-0.021977276,0.0040019136,-0.7942330556882856,0.041284414570933826,-0.7942330522411698,874.1333333333333,0.0009460924,0.02457033,0.0020035724,0.027877834
3299741,1.1411211,9.996701e-06,5.0,-0.030118195,0.0041085733,-0.5680027130413586,0.0548191991312286,-0.5680027046812592,1267.173076923077,0.0010774718,0.023681695,0.0018361458,0.027696053
3300741,1.1410595,9.996699e-06,5.0,-0.01835897,0.0043330234,-0.26012296755247866,0.058033546327631205,-0.2601229671261302,1378.098901098901,0.0010701214,0.025013682,0.0021397374,0.028914364
3301742,1.1410177,9.996699e-06,5.0,-0.024518263,0.0042520324,-0.3688638326262223,0.05646175146069453,-0.3688638364086702,1365.0229885057472,0.0010751991,0.023544839,0.0021363772,0.028534768
3302741,1.140843,9.996698e-06,5.0,-0.013223872,0.004139049,-0.3168645899255854,0.06346273981887798,-0.31686458937069495,1604.1379310344828,0.0009009705,0.024546769,0.0019843495,0.027604496
3303742,1.1408923,9.996697e-06,5.0,-0.016549233,0.0042254906,-0.5708281070178868,0.05236051629945709,-0.5708281055538846,1265.6666666666667,0.0008461852,0.025543632,0.00201733,0.028526366
3304742,1.1408979,9.996696e-06,5.0,-0.023882208,0.004138595,-0.5621554344792127,0.050373555284970666,-0.5621554307465858,1234.2272727272727,0.00087190414,0.0227201,0.001979731,0.028172823
3305741,1.1409303,9.996695e-06,5.0,-0.017810233,0.0040878155,-0.482664728546466,0.05139309545534901,-0.48266473202606164,1196.2093023255813,0.0010200129,0.02330735,0.0020562788,0.027317246
3306742,1.1409155,9.996694e-06,5.0,-0.016305009,0.004115446,-0.5205939466391418,0.04982357113595055,-0.5205939457052365,1167.0232558139535,0.0006983022,0.024033938,0.0019237297,0.028335776
3307741,1.1409557,9.996693e-06,5.0,-0.011453654,0.004132133,-0.3512498311144713,0.06246361468283399,-0.35124983552396355,1546.5,0.0005571827,0.023400411,0.001999628,0.028050026
3308741,1.1410791,9.996691e-06,5.0,-0.007960138,0.004423078,-0.2015134311064376,0.06991043923321655,-0.20151342504769268,1629.867924528302,0.00051400234,0.024043392,0.001993148,0.027824169
3309741,1.1411666,9.996691e-06,5.0,-0.019166447,0.004196944,-0.49095341959409405,0.05647693952140462,-0.4909534101474202,1376.7808219178082,0.00072542205,0.023248617,0.0018987387,0.028217759
3310741,1.1410364,9.996688e-06,5.0,-0.02022354,0.0039489698,-0.3109920293017291,0.06133449765005729,-0.3109920190636967,1490.0566037735848,0.00062209147,0.023470547,0.0017462333,0.027337559
3311741,1.1410611,9.996687e-06,5.0,-0.013362939,0.0039146547,-0.5789316011581578,0.04978474385855005,-0.578931611651426,1199.0,0.0006890456,0.023955142,0.0018731424,0.028620392
3312741,1.1410329,9.996687e-06,5.0,-0.0074687446,0.0040745186,-0.320681356505352,0.07026266539245486,-0.3206813599339988,1824.2307692307693,0.0006242028,0.02506721,0.0019447613,0.029612597
3313741,1.140855,9.996687e-06,5.0,-0.026016481,0.004183023,-0.5387325859498339,0.05115221938270937,-0.5387325910924771,1258.2567567567567,0.00060991524,0.023191784,0.0020384302,0.028652675
3314741,1.1407557,9.996686e-06,5.0,-0.0064229895,0.003996678,-0.2140489250291835,0.058266663691815546,-0.21404892204570278,1390.1891891891892,0.00037594832,0.02377972,0.0018964721,0.027912138
3315741,1.140697,9.996686e-06,5.0,-0.023105042,0.0037903483,-0.6804102140951424,0.04301039727882502,-0.6804102174400771,1017.9583333333334,0.000615019,0.019776298,0.0018443124,0.028369617
3316741,1.1406744,9.996686e-06,5.0,-0.024971424,0.0041217315,-0.4370681138787908,0.05775958909204297,-0.4370681123445664,1414.879518072289,0.0006516614,0.023302924,0.0019641374,0.02830837
3317741,1.1406083,9.996684e-06,5.0,-0.024363693,0.0041606426,-0.47188500452938426,0.054571429273009,-0.471885007111884,1357.304347826087,0.00068082043,0.022728506,0.0019908901,0.029609308
3318742,1.1406084,9.996683e-06,5.0,-0.01938094,0.004020615,-0.5103030981326973,0.05667230002472934,-0.5103030961257329,1417.625,0.0006253812,0.022119792,0.0018870494,0.027876576
3319742,1.1405369,9.99668e-06,5.0,-0.03299983,0.0037248838,-0.6202944001293376,0.050623757213047196,-0.6202943956092097,1240.1666666666667,0.00070054445,0.025170475,0.001739484,0.02659763
3320741,1.1405402,9.996679e-06,5.0,-0.031622387,0.003556295,-0.6291769575144827,0.05144286358554382,-0.6291769508269854,1304.8833333333334,0.0006406476,0.023685537,0.0016795665,0.02752073
3321741,1.1405523,9.996676e-06,5.0,-0.0059904144,0.0035157057,-0.33971929142644514,0.0724104820843786,-0.33971929278100554,1947.8,0.00035508885,0.02416467,0.0017165595,0.029440276
3322742,1.1405457,9.996677e-06,5.0,-0.008000195,0.0036942125,-0.45838675919885646,0.06968142327968962,-0.458386756650075,1893.525,0.0005933218,0.02233396,0.0017665272,0.029038211
3323741,1.1405817,9.996676e-06,5.0,-0.016589046,0.003954743,-0.5143726454937791,0.052010677511589165,-0.5143726438120367,1292.671875,0.00063343055,0.02424326,0.001914335,0.030905725
3324741,1.1406143,9.996675e-06,5.0,-0.014877988,0.003984304,-0.5119581055100282,0.049668068145020415,-0.5119581119923599,1288.948275862069,0.0005764779,0.023364782,0.0019455921,0.03231171
3325741,1.1406304,9.996673e-06,5.0,-0.024891563,0.0035643294,-0.6521649169500134,0.046282994793727994,-0.6521649174661733,1246.7454545454545,0.0005373898,0.022981018,0.0016239809,0.029092444
3326741,1.1405188,9.996673e-06,5.0,-0.00315902,0.0035351252,-0.24802407077667368,0.06433642577406229,-0.24802407179863145,1708.9354838709678,0.00029867588,0.023167884,0.001691238,0.030712966
3327741,1.1403905,9.996672e-06,5.0,-0.0034665281,0.003391645,-0.18633583532466674,0.07369696872483474,-0.18633583525762237,1985.1,0.00037235153,0.022763047,0.0016177926,0.030652953
3328741,1.1402361,9.996671e-06,5.0,-0.01945412,0.0034797594,-0.518304557058031,0.05348990864849667,-0.5183045547424894,1390.698113207547,0.00061635626,0.02462342,0.001753192,0.030252665
3329741,1.1402266,9.996671e-06,5.0,-0.020160994,0.003922185,-0.49575917491991456,0.056549980266012066,-0.49575916401860937,1564.1803278688524,0.00066725415,0.024182204,0.0018453154,0.029652702
3330741,1.140252,9.99667e-06,5.0,-0.025055068,0.0037102064,-0.6392049848050303,0.04422038308594648,-0.6392049881007039,1164.9024390243903,0.0005913505,0.024362337,0.0016970161,0.027681394
3331741,1.1403387,9.996669e-06,5.0,-0.017213834,0.003549918,-0.22860799918691757,0.07935569833175073,-0.2286080032775125,2279.0444444444443,0.00044171605,0.023498237,0.0016871563,0.029080614
3332742,1.1403236,9.996669e-06,5.0,-0.010165247,0.003599284,-0.34930884294249887,0.061800201451631204,-0.3493088414336044,1697.5806451612902,0.00042618162,0.023407385,0.0017874346,0.03020502
3333741,1.1402764,9.9966655e-06,5.0,-0.021486808,0.0036471062,-0.46450822557018945,0.07062455900613342,-0.4645082249155943,2054.3469387755104,0.0004013341,0.025742322,0.0016498733,0.028178582
3334741,1.1401912,9.9966655e-06,5.0,-0.02041495,0.0035159083,-0.4855901319602448,0.05899386725156676,-0.4855901297669444,1666.4642857142858,0.00033696307,0.02395171,0.0016869307,0.028329331
3335741,1.1402284,9.9966655e-06,5.0,-0.013363569,0.0039121816,-0.6093750613212023,0.05574357901908419,-0.6093750686910703,1568.9791666666667,0.00061878725,0.023878358,0.0019473454,0.030115144
3336741,1.1402681,9.996664e-06,5.0,-0.003692255,0.0040874532,-0.1633128210931242,0.07218185308132281,-0.16331282255277843,1944.2708333333333,0.00045728148,0.024821721,0.0018476921,0.029467199
3337742,1.1402577,9.996662e-06,5.0,-0.012523839,0.004029255,-0.49413718454697714,0.05861905529033312,-0.49413718133007484,1573.3620689655172,0.0005080283,0.021359285,0.0018609423,0.02858347
3338741,1.1402969,9.996662e-06,5.0,-0.0055973516,0.003898281,-0.3130575593824763,0.05994046337400505,-0.3130575636153066,1537.7916666666667,0.00036610395,0.02211925,0.0018526616,0.029966876
3339742,1.1402766,9.99666e-06,5.0,-0.014837959,0.0038346576,-0.4687731452109833,0.05852741774739617,-0.4687731429372587,1501.896551724138,0.0005746513,0.024596024,0.0017546732,0.029001512
3340741,1.1402177,9.996658e-06,5.0,-0.020778596,0.0035425771,-0.4743144508789317,0.05189629303235141,-0.4743144550584632,1387.377049180328,0.00043021643,0.022037068,0.0017634702,0.028286245
3341741,1.1402799,9.996658e-06,5.0,0.007474332,0.0039118137,-0.06012692936933859,0.0760799203574582,-0.06012693144736072,2003.1351351351352,0.00029027992,0.023078362,0.0019275595,0.030622518
3342742,1.1403114,9.996656e-06,5.0,-0.027951365,0.0038130884,-0.5775789428434319,0.0469936914759903,-0.5775789423086793,1232.8615384615384,0.0007068756,0.024717687,0.0017359409,0.028812222
3343741,1.1403835,9.996656e-06,5.0,-0.013863901,0.0035314395,-0.5411295322559365,0.0482509256384574,-0.5411295436219064,1277.658536585366,0.00039997764,0.023961753,0.0017749825,0.030622737
3344742,1.1403043,9.996655e-06,5.0,-0.008530955,0.0036145889,-0.30487514137344834,0.06209139849367299,-0.3048751408107751,1637.5625,0.0003915808,0.024690416,0.0018172977,0.029560644
3345741,1.1402621,9.9966555e-06,5.0,0.0058334447,0.003928965,-0.1445644504853792,0.07673886749115708,-0.14456445445424515,2182.1666666666665,0.00034512518,0.022174964,0.001949753,0.030605944
3346742,1.140209,9.996655e-06,5.0,-0.014801427,0.0040638363,-0.3594509661581532,0.061923393974650714,-0.3594509676819204,1623.1379310344828,0.00043055843,0.024115387,0.0017556013,0.029528728
3347741,1.1402801,9.996655e-06,5.0,-0.01681923,0.0041024256,-0.4208533242005863,0.05094927129737863,-0.42085331965523254,1281.2363636363636,0.00048821207,0.022805478,0.0018158164,0.028474204
3348742,1.1402138,9.996651e-06,5.0,0.001325084,0.0037586913,-0.18477225794486987,0.07369718384516828,-0.18477225433910416,1945.054054054054,0.00031695416,0.024038881,0.0017500554,0.030720813
3349741,1.1402562,9.996651e-06,5.0,0.00033820485,0.0038689447,-0.11912492129756008,0.08180859617410037,-0.11912491890325456,2183.2272727272725,0.0006365181,0.025542468,0.0017972599,0.029299954
3350741,1.1402164,9.996649e-06,5.0,0.0016080057,0.0035964618,-0.3196995591789377,0.0680436156368975,-0.3196995588162938,1835.6896551724137,0.0003053269,0.02391689,0.0017630712,0.030250706
3351741,1.140199,9.996647e-06,5.0,0.00084405526,0.0035220156,-0.0964579815420393,0.07944297267968067,-0.09645798338089728,2175.925,0.00027167215,0.021322964,0.0017414092,0.02895239
3352741,1.1402174,9.996647e-06,5.0,-0.0036545235,0.0035846452,-0.32184783692192026,0.07312718940449532,-0.3218478311584717,1959.5641025641025,0.00047261541,0.022674542,0.0017982185,0.02974811
3353741,1.1402645,9.996647e-06,5.0,-0.013413805,0.0036959678,-0.4061277692399396,0.054818110258565866,-0.4061277748569581,1375.8541666666667,0.0003908108,0.02298113,0.0017734354,0.02871206
3354742,1.1402942,9.996644e-06,5.0,-0.0056667277,0.0034767457,-0.25894231481368024,0.07283907611417817,-0.2589423196848993,1971.8125,0.00032858172,0.023928784,0.0016836058,0.029182764
3355741,1.1403422,9.996643e-06,5.0,-0.0048520803,0.0035332115,-0.29784327370746594,0.06476578867628373,-0.2978432776151581,1745.0,0.00037644108,0.024814932,0.00173037,0.029801905
3356741,1.1404235,9.996644e-06,5.0,-0.019163748,0.0036924803,-0.5930275804769736,0.047304870713352494,-0.5930275781271742,1287.6857142857143,0.00042627595,0.0224808,0.0017347417,0.028711654
3357741,1.1404021,9.996643e-06,5.0,0.0030541245,0.0037646855,-0.09935395334329594,0.07146968849454115,-0.099353950020219,1916.8085106382978,0.00042436813,0.024618797,0.0018426882,0.029066533
3358741,1.1404454,9.996641e-06,5.0,0.008691444,0.0038404225,-0.17338944124301323,0.07741133987215011,-0.1733894429927275,2238.31914893617,0.00024201153,0.02225843,0.0018671792,0.030048447
3359742,1.1405041,9.996642e-06,5.0,0.0007972463,0.0036730329,-0.3362685093938506,0.06401131332508116,-0.33626851261351454,1782.6744186046512,0.00039718053,0.020812506,0.0017460106,0.029812222
3360741,1.1405067,9.99664e-06,5.0,0.01098976,0.0038053459,-0.03479734700827506,0.07621811073265909,-0.03479735206588561,2065.451612903226,0.00022462216,0.022072975,0.0018077139,0.028777257
3361741,1.1404556,9.996639e-06,5.0,0.008730877,0.0039236583,-0.19755252826789296,0.06752811273188508,-0.19755252663696274,1801.142857142857,0.0003306857,0.024688039,0.001943249,0.02881587
3362742,1.1404082,9.996638e-06,5.0,0.0036259498,0.0038860776,-0.1695054027039886,0.06245340184034797,-0.169505403184417,1634.5740740740741,0.00020473337,0.025535583,0.0017557242,0.027371436
3363741,1.1403075,9.9966355e-06,5.0,0.0035733364,0.0037721605,-0.21832383681283737,0.06223513870365703,-0.21832384160732066,1666.7307692307693,0.00019860142,0.023889387,0.0017344411,0.027043084
3364741,1.140244,9.9966355e-06,5.0,0.00864897,0.0038955302,0.04134089024519885,0.07531259297437193,0.041340885961012194,2034.6415094339623,0.00026805507,0.02412166,0.0018828326,0.028292116
3365741,1.1402576,9.9966355e-06,5.0,-0.003503633,0.004004503,-0.24723488202964386,0.055659123860797924,-0.24723488321614764,1446.140350877193,0.00035065965,0.02330375,0.0018750252,0.027140716
3366741,1.1402392,9.996632e-06,5.0,0.010972883,0.0038363223,0.1352986614780595,0.08045487359451162,0.13529865843507072,2101.4827586206898,0.00032318535,0.023512281,0.0017847787,0.028798856
3367741,1.1402395,9.996632e-06,5.0,0.0015738842,0.003511419,-0.2887651357633595,0.06960036162561137,-0.2887651383654222,1878.3870967741937,0.00026505635,0.024663866,0.0016289026,0.028658044
3368742,1.1402593,9.996632e-06,5.0,0.0015754434,0.0036233012,-0.22298541615323303,0.06388804426023853,-0.22298541529564178,1733.975,0.00021368361,0.023828458,0.0017785938,0.030325666
3369741,1.1402022,9.996629e-06,5.0,0.002900258,0.0037229906,-0.1545581687939245,0.07174055003561079,-0.15455816231864514,1887.057142857143,0.0002876392,0.02480805,0.0018050201,0.027836025
3370741,1.1402352,9.996628e-06,5.0,-0.011490629,0.0039003757,-0.2986012106111957,0.05903827857788808,-0.29860121250465943,1580.35,0.00037277266,0.023855327,0.0019581767,0.028628875
3371741,1.1402504,9.996628e-06,5.0,-0.004831568,0.0040229475,-0.19315231233336655,0.06602808114474834,-0.1931523149501151,1751.641791044776,0.0004482941,0.0243887,0.0019734143,0.028745323
3372742,1.1403017,9.996627e-06,5.0,-0.0010987018,0.003882649,0.007783834432893854,0.07889974880599766,0.007783831499321192,2091.5,0.00046497863,0.023264203,0.0018661636,0.028338192
3373741,1.1403034,9.996626e-06,5.0,0.0032238704,0.0037920654,-0.1612168336663544,0.06516271716917113,-0.16121683761086833,1678.7894736842106,0.00038778322,0.025173984,0.0019146848,0.028625159
3374741,1.1403091,9.996626e-06,5.0,0.0057457844,0.0036381204,-0.09050875574223138,0.07441477344819401,-0.09050875085637218,1884.2727272727273,0.00037099325,0.026114611,0.001777757,0.028594414
3375741,1.1402763,9.996625e-06,5.0,-0.00235617,0.0035907908,-0.30795927357188096,0.07392709441288996,-0.3079592741775989,1979.3333333333333,0.0002638388,0.025523234,0.0016577016,0.028111465
