Steps,Policy/Entropy,Policy/Learning Rate,Environment/Lesson,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/Extrinsic Reward,Policy/Curiosity Reward,Environment/Cumulative Reward,Environment/Episode Length,Losses/Value Loss,Losses/Policy Loss,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss
3293742,1.1412226,9.996706e-06,0.0,-0.01053926,0.0040983357,-1.0036467200562615,0.0003173448755566416,-1.0036467248435998,20.5,0.0068208724,0.022479638,0.0046487036,0.019655434
3294741,1.1412588,9.996706e-06,0.0,-0.008270144,0.0043135644,None,None,None,None,0.00014502967,0.020717228,0.002418102,0.022822931
3295741,1.141296,9.996705e-06,0.0,0.011752167,0.0046095746,-0.8521838845917955,0.03235509525984526,-0.8521839026145024,542.0,0.00043231383,0.022944234,0.0023388886,0.02309909
3296741,1.1412454,9.996703e-06,0.0,0.027744982,0.004770292,0.06443519875084838,0.0460435246283081,0.06443520779704325,914.9615384615385,0.00089287816,0.021374479,0.0022164502,0.02190889
3297741,1.14121,9.996702e-06,0.0,0.0484921,0.0052258046,0.28347180185744947,0.05145310267573223,0.2834718014532025,1029.35,0.002670503,0.025889536,0.0027680101,0.02070631
3298741,1.1411599,9.996701e-06,0.0,0.00943893,0.0053579765,0.10955543834554228,0.049593202579690486,0.10955544054266858,988.5714285714286,0.0018592938,0.023707114,0.0027030983,0.021183334
3299741,1.1410967,9.996701e-06,0.0,0.006919966,0.004943663,-0.44871688999228354,0.03906284089316614,-0.44871689775057444,710.3125,0.00087350915,0.023174308,0.0022625714,0.021681106
3300742,1.1410837,9.996699e-06,0.0,0.0021872756,0.004624727,-0.22115865789650838,0.04678808066951619,-0.22115865257010042,922.2727272727273,0.0010599978,0.022471314,0.0020895307,0.022807185
3301741,1.141093,9.996699e-06,0.0,0.0072271796,0.0047706915,-0.0303585351573401,0.05195241244960456,-0.030358532701601066,1028.258064516129,0.0010961329,0.024064764,0.002116093,0.022455981
3302741,1.141043,9.996698e-06,0.0,0.021386068,0.0047688065,0.2332921697487995,0.054284785980155736,0.23329216077787626,1140.2051282051282,0.0010836974,0.021745816,0.0023648469,0.021643247
3303741,1.1409963,9.996697e-06,0.0,0.024968,0.005383995,-0.039293469381201165,0.04743094029095532,-0.03929346695172663,951.3454545454546,0.0010513039,0.025191316,0.0025881107,0.021847278
3304742,1.1409613,9.996696e-06,0.0,0.020128867,0.0052376576,-0.14571354037697246,0.04632808779521535,-0.14571354551095123,972.0444444444445,0.0012111769,0.025612082,0.0023405924,0.021529455
3305742,1.1409118,9.996695e-06,0.0,0.0344737,0.0050857337,0.18840121784309397,0.055166563926598966,0.18840121687557698,1143.5641025641025,0.00059589115,0.022579879,0.002305236,0.021413116
3306742,1.1408668,9.996695e-06,0.0,0.036987856,0.0049022725,0.5359032832797233,0.064952668688341,0.5359032852456087,1379.2608695652175,0.00068779686,0.022561874,0.0023236577,0.020581476
3307741,1.1408494,9.996693e-06,0.0,0.04315744,0.005082493,0.2122626592324366,0.05097455996656208,0.2122626655813953,1050.59375,0.0004753342,0.02207325,0.0023697398,0.0218331
3308741,1.1408535,9.996691e-06,0.0,0.041018065,0.0052418113,0.42247367397291014,0.05368573608575389,0.4224736758608725,1067.6666666666667,0.00089984655,0.02375284,0.0024583975,0.021790989
3309741,1.1409068,9.996691e-06,0.0,0.025791572,0.0052041006,0.12202485130269038,0.053204250150487166,0.12202485339252199,1047.509090909091,0.0012354455,0.020449042,0.0024330849,0.020849258
3310742,1.140888,9.996688e-06,0.0,0.013209854,0.0050257435,-0.046230737474616035,0.04789442457986297,-0.046230737973874045,972.0,0.0008204812,0.027439076,0.0023728886,0.02228901
3311741,1.1408249,9.996688e-06,0.0,0.022446018,0.004844981,-0.0007095305142380918,0.05624544153559125,-0.0007095338805834425,1159.2777777777778,0.0007108961,0.023358608,0.0022651055,0.022098277
3312741,1.1408975,9.996687e-06,0.0,0.019409796,0.004931851,-0.3482638238629079,0.04022878542855324,-0.34826383335640726,760.53125,0.00093726534,0.024388282,0.0024771495,0.021718409
3313741,1.1409104,9.996687e-06,0.0,0.04467018,0.005150965,0.4495327816403005,0.05796320841440724,0.44953278213416853,1200.3111111111111,0.0006702552,0.028927565,0.0024408905,0.022157585
3314741,1.1409072,9.996686e-06,0.0,0.03484177,0.0051027127,0.19315805740055167,0.05241875323984886,0.1931580624301834,1031.2448979591836,0.00070785446,0.026660684,0.0024943957,0.021868521
3315741,1.1408305,9.996686e-06,0.0,0.029092379,0.004903136,0.032289870829926154,0.05234865955329345,0.032289864758852996,1055.361111111111,0.00056246645,0.022782046,0.0022916514,0.0232476
3316742,1.1408134,9.996685e-06,0.0,0.029882425,0.004807723,0.21620032479404472,0.060415838356129827,0.21620032473073877,1225.55,0.00039725937,0.024586564,0.0022858619,0.0218356
3317742,1.1407149,9.996684e-06,0.0,0.040652733,0.004847136,0.5420166892704751,0.06266169421500169,0.5420166896592177,1279.6923076923076,0.000564173,0.025154248,0.002257434,0.022189707
3318741,1.1407032,9.996682e-06,0.0,0.042626288,0.005036574,0.22272542467850143,0.057273952550021934,0.2227254227002889,1141.48,0.0011277514,0.022720736,0.0024978644,0.02123424
3319741,1.1407216,9.99668e-06,0.0,0.022129865,0.0051741083,-0.02408233998301057,0.04668387352285208,-0.024082340852397705,932.6041666666666,0.0012609822,0.023692202,0.00255414,0.020901825
3320742,1.140653,9.99668e-06,0.0,0.025270773,0.0051010465,0.2984384372485275,0.06056372206060316,0.2984384302494737,1219.0,0.0009624695,0.024347655,0.0023325123,0.021094032
3321741,1.1407247,9.996677e-06,0.0,0.019358084,0.0049130386,-0.01889685703253445,0.05802566787371269,-0.01889686036133631,1106.0384615384614,0.00060843525,0.025455378,0.002271671,0.021850592
3322741,1.1407708,9.996676e-06,0.0,0.010177946,0.004806917,0.010907795537675086,0.05380613090864454,0.010907792201345754,1101.5384615384614,0.00077332126,0.023141177,0.002235641,0.02235857
3323741,1.1407621,9.996676e-06,0.0,0.021293782,0.0048313467,0.23706127810538208,0.056139395254341744,0.2370612897034134,1154.3076923076924,0.0005216018,0.02033553,0.0021041406,0.021942537
3324742,1.140714,9.9966755e-06,0.0,0.02137408,0.004657665,0.012458351679162809,0.0490832214575651,0.01245835209344726,1015.5945945945946,0.0008650068,0.026298076,0.0021725185,0.022857778
3325741,1.1407095,9.996673e-06,0.0,0.025304327,0.0049240426,0.11877826409216227,0.055829340630831815,0.11877826071024702,1198.0714285714287,0.00084965816,0.02198628,0.0025692417,0.021409556
3326741,1.1407864,9.996673e-06,0.0,0.03556404,0.0049682055,0.20969537430331306,0.058922221996389065,0.20969536638154723,1216.0,0.00053683954,0.024602167,0.0025141004,0.020698871
3327741,1.1407897,9.996672e-06,0.0,0.038125075,0.0048930105,0.23253576181718927,0.056143070138205076,0.2325357618787697,1140.09375,0.00045643968,0.02373683,0.002348315,0.020405626
3328741,1.1408699,9.996671e-06,0.0,0.03431686,0.0049339114,0.16448515622222556,0.05245136892416566,0.16448515486742576,1053.861111111111,0.0003356924,0.026375145,0.0023187688,0.020788133
3329741,1.1409365,9.996671e-06,0.0,0.026935162,0.0050328095,0.07052202029554569,0.04647260159693377,0.07052201994250322,926.6981132075472,0.00068094395,0.023355369,0.002436556,0.020324815
3330741,1.141002,9.99667e-06,0.0,0.026164653,0.0048989407,0.22205699571454066,0.05143118553470621,0.22205700487632943,1013.6428571428571,0.00078831165,0.022750616,0.0022610638,0.021182844
3331741,1.1410261,9.996669e-06,0.0,0.017978294,0.004879252,-0.06479880838378449,0.04440728671033867,-0.06479880264836152,876.1875,0.00095212966,0.023899745,0.0023443433,0.021319024
3332742,1.1410942,9.996669e-06,0.0,0.03726722,0.004926425,0.24481212404966105,0.058675343018313425,0.2448121211222286,1217.595238095238,0.0009435982,0.020813946,0.0023976727,0.020971727
3333742,1.1411133,9.996666e-06,0.0,0.025086258,0.0049892166,0.1540824127126722,0.05130357747177847,0.1540824114384296,1053.8636363636363,0.00079406606,0.020961631,0.002384087,0.019949935
3334742,1.1410729,9.9966655e-06,0.0,0.033074725,0.0047007883,0.192478203623278,0.05340492579853162,0.19247820531473386,1074.6153846153845,0.0005868628,0.024129653,0.0022618547,0.020365432
3335741,1.1410863,9.9966655e-06,0.0,0.033913743,0.004987027,0.13790474865094735,0.05667863315210451,0.13790475670931143,1144.3513513513512,0.0005038402,0.020843592,0.0023905286,0.02000499
3336742,1.1410918,9.996664e-06,0.0,0.027277766,0.004846986,0.12441829323851332,0.05182729351125952,0.12441829599106077,1047.5,0.00055870175,0.022154164,0.002292009,0.021039862
3337741,1.1410242,9.996662e-06,0.0,0.029319728,0.0048061744,0.14309331564187985,0.05417739969916732,0.14309330992773736,1106.5365853658536,0.0010017842,0.022498086,0.0023491017,0.020377599
3338741,1.1410234,9.996662e-06,0.0,0.027095944,0.0048245285,0.2806671144795613,0.05556524480925873,0.28066711736048827,1106.2692307692307,0.00049752975,0.021789547,0.002278202,0.02040793
3339742,1.141007,9.99666e-06,0.0,0.020383997,0.004794642,-0.0121106666698413,0.05180986829828925,-0.012110671004443959,1063.121951219512,0.0009730219,0.020560471,0.0022893322,0.021546707
3340741,1.140959,9.996658e-06,0.0,0.023406642,0.00483698,0.07082919036091315,0.04483599128906388,0.07082918303669321,929.1351351351351,0.0005696161,0.02775979,0.0022698976,0.020865496
3341741,1.1409817,9.996658e-06,0.0,0.032160114,0.005038585,0.2041953914970712,0.0558688449416158,0.2041953870745191,1161.9302325581396,0.0008053115,0.021636633,0.002366622,0.020158336
3342741,1.1410217,9.996657e-06,0.0,0.03174573,0.0047025373,0.1840793688489402,0.05700629616218906,0.18407936902304128,1182.3846153846155,0.0006969305,0.024230912,0.0020876313,0.02044994
3343742,1.1409696,9.996656e-06,0.0,0.02685714,0.004928059,-0.04623221918645445,0.05061735034118905,-0.046232215059843006,1025.2325581395348,0.0008454026,0.021027695,0.0023722614,0.021017335
3344742,1.1409731,9.9966555e-06,0.0,0.023023648,0.0050234133,0.05277006844932787,0.046665669787519924,0.05277006599345406,975.5,0.00074387307,0.022203103,0.0023817634,0.019795777
3345741,1.1409298,9.9966555e-06,0.0,0.027849248,0.0048068687,0.21468606773855994,0.051307209929769955,0.21468606748156532,1095.2368421052631,0.00059250847,0.02346033,0.002250768,0.020800289
3346741,1.1409291,9.996655e-06,0.0,0.011974463,0.0046087154,-0.07139246262043096,0.04720292738321322,-0.07139246177351147,988.5681818181819,0.0010529126,0.023326486,0.0022666508,0.020186119
3347741,1.1410156,9.996655e-06,0.0,0.009617347,0.0046601957,-0.06856377996803997,0.04407926411305026,-0.06856378106781916,904.0,0.00083676056,0.020675376,0.0022728913,0.020495294
3348741,1.1410257,9.996651e-06,0.0,0.012440074,0.0045096334,-0.03951410042918724,0.043778014363072416,-0.03951410049829597,898.2857142857143,0.00058343355,0.022883624,0.0021842052,0.020706732
3349742,1.1410135,9.996651e-06,0.0,0.026755344,0.0042908373,0.45710489533008686,0.06710791958972723,0.45710489383056485,1434.3333333333333,0.0004765832,0.025254525,0.0020735464,0.02011711
3350741,1.1410109,9.996648e-06,0.0,0.018654946,0.004322503,0.01020695398990938,0.050493233790621164,0.010206955839235983,1100.08,0.0005163278,0.027610507,0.0021480247,0.021181745
3351742,1.1409776,9.996647e-06,0.0,0.032177955,0.004660162,0.20187682842633875,0.05159887631598394,0.20187682937730567,1140.275,0.00041897577,0.022337124,0.0024525726,0.020673124
3352741,1.1409974,9.996647e-06,0.0,0.031335894,0.00485807,0.0037351769336964936,0.049131329121883026,0.003735174298761379,1016.45,0.000849294,0.023275735,0.0024319165,0.019958135
3353741,1.1410546,9.996647e-06,0.0,0.035604943,0.004746976,0.31651379910106375,0.05198834073449047,0.31651379959552706,1087.4705882352941,0.00035910268,0.019371785,0.0023378804,0.019996919
