Steps,Policy/Entropy,Policy/Learning Rate,Environment/Lesson,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/GAIL Value Estimate,Policy/Extrinsic Reward,Policy/Curiosity Reward,Policy/GAIL Reward,Environment/Cumulative Reward,Environment/Episode Length,Losses/Value Loss,Losses/Policy Loss,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Losses/GAIL Loss,Policy/GAIL Policy Estimate,Policy/GAIL Expert Estimate
1653950,1.139685,8.3465544e-05,4.0,-0.071025774,0.0028217207,0.04631553,-0.10522753688660841,0.003262214192878009,0.06859531707327213,-0.10522754007317286,115.5688622754491,0.0034229497,0.03336344,0.001340998,0.018391816,0.12617885,0.034863383,0.9674497
1654949,1.1396949,8.345554e-05,4.0,-0.08502282,0.0029481743,0.048852317,-0.12101887516891544,0.0034122467260248924,0.05834324350664746,-0.12101887597711947,113.18367346938776,0.0031466668,0.032254126,0.0014528236,0.01900017,0.1167143,0.03345469,0.96963286
1655950,1.1389997,8.344554e-05,4.0,-0.09228476,0.002986826,0.04534499,-0.13298650610783788,0.003611905839907428,0.05666811399157586,-0.1329865062421166,123.2724358974359,0.0026955192,0.031200688,0.0013895723,0.018599477,0.10611431,0.03239926,0.97363067
1656949,1.1387492,8.343554e-05,4.0,-0.09418597,0.0028592052,0.041022778,-0.11378718798835344,0.0033480619769924932,0.052039585247013985,-0.1137871909560813,127.5224358974359,0.0022578465,0.030738516,0.001308458,0.017366603,0.10380253,0.031802688,0.9766146
1657949,1.1379066,8.342554e-05,4.0,-0.055342767,0.0026961244,0.041739777,-0.03762764677674008,0.003134656280162744,0.06171875136730251,-0.03762765428669249,120.11692307692307,0.0021759549,0.0322985,0.0012238671,0.01702596,0.10826271,0.034387145,0.97724783
1658949,1.137355,8.341554e-05,4.0,-0.059492458,0.0027015305,0.03891635,-0.07977965985107627,0.0035336209585944164,0.05301332353978388,-0.07977966353929082,117.8840579710145,0.0027541185,0.034181133,0.0014522789,0.017711721,0.10456816,0.031021532,0.9728012
1659949,1.1369251,8.3405546e-05,4.0,-0.031456046,0.0027345011,0.04082194,-0.024151693755136573,0.0033554268961249523,0.05694178536879596,-0.024151697820477457,115.86196319018404,0.0024939654,0.033922803,0.0014076427,0.018303126,0.117394,0.034592602,0.9678103
1660949,1.1374292,8.339555e-05,4.0,-0.042117704,0.002853071,0.038863327,-0.08241439583536703,0.003417014325688277,0.05131478799486838,-0.08241439647660757,116.18571428571428,0.0031029598,0.03367859,0.0014430012,0.018703438,0.10946286,0.032672852,0.97193533
1661949,1.1377984,8.3385545e-05,4.0,-0.07862544,0.0027856634,0.03443639,-0.13699878219987696,0.0035814287264548145,0.04952254117267561,-0.1369987863812069,113.13134328358208,0.0029955732,0.03433835,0.0014522696,0.018851496,0.10555359,0.030940264,0.9730585
1662949,1.1368057,8.337554e-05,4.0,-0.027861057,0.0028081266,0.035386715,-0.0020224196701977637,0.0032781332847261393,0.04979922719821898,-0.00202242493831178,114.0495867768595,0.0028317554,0.035174046,0.0014472838,0.018871985,0.107136965,0.03233489,0.9730851
1663949,1.1364815,8.336554e-05,4.0,-0.04226557,0.002792834,0.036157604,-0.018177332894971098,0.003311284595553613,0.05536155480764206,-0.018177338990908648,108.20481927710843,0.0026912726,0.034537204,0.0014369988,0.01952538,0.101817325,0.032775745,0.97373426
1664950,1.1359768,8.335554e-05,4.0,-0.06383248,0.0029726655,0.03443581,-0.12533250935412915,0.003586898225685852,0.04272685887913672,-0.12533251258943448,114.66279069767442,0.002683804,0.034755886,0.0014941113,0.018897356,0.10114515,0.028556634,0.97382355
1665949,1.1352458,8.334554e-05,4.0,-0.060951695,0.0028960407,0.034353163,-0.09338825228408967,0.0032289962734608183,0.052890469065848905,-0.09338825602666304,115.10263929618769,0.002747628,0.03271959,0.0013637759,0.017936602,0.11181442,0.031860296,0.9706585
1666949,1.1355494,8.333555e-05,4.0,-0.10108288,0.0027246685,0.03487109,-0.1407109231726141,0.0032611019874494583,0.053342318091094076,-0.1407109272764641,128.27243589743588,0.0024490054,0.035527997,0.0012521327,0.016205695,0.095789276,0.030229371,0.9768391
1667949,1.1358813,8.332555e-05,4.0,-0.051606365,0.0027239302,0.035290506,-0.009764733898919076,0.003148027790389238,0.04765553977730846,-0.009764739441298824,117.39169139465875,0.0023187324,0.031656798,0.001284681,0.016682485,0.09810501,0.028735623,0.97475046
1668949,1.1351229,8.331554e-05,4.0,-0.0642688,0.0027563646,0.03579785,-0.1142205143277191,0.003291343779389589,0.046328613854056934,-0.11422051375858941,115.63529411764706,0.0026693149,0.03334694,0.0013470757,0.01634992,0.0913973,0.028807841,0.976832
1669949,1.1346238,8.3305546e-05,4.0,-0.056844544,0.0027127492,0.033674754,-0.08673596520688882,0.0032419027406302672,0.04669927756868892,-0.08673596931156533,114.20930232558139,0.0030883327,0.03497785,0.001423487,0.017639872,0.09411781,0.02802156,0.97677493
1670950,1.1346192,8.329554e-05,4.0,-0.039998755,0.0026688203,0.031702362,-0.06708759119163148,0.0031688043633730355,0.04390216380837021,-0.06708759433966194,110.90782122905028,0.0027209737,0.033854727,0.0013956911,0.017143048,0.10462025,0.027707292,0.9716205
1671949,1.1345457,8.3285544e-05,4.0,-0.028757282,0.0027152903,0.032698486,0.0022704369921011467,0.0030145205036589654,0.04516982788661472,0.002270434334715344,110.78034682080924,0.0022015714,0.032699164,0.0012890897,0.016608164,0.09655451,0.029114703,0.9753882
1672949,1.1347221,8.327554e-05,4.0,-0.055112097,0.0027905016,0.033839617,-0.08602142984064978,0.0032150099861966673,0.04943823499096022,-0.0860214337447567,112.21325648414985,0.003237298,0.032052405,0.0013869123,0.016766235,0.121745974,0.033628467,0.97324014
1673949,1.134846,8.326554e-05,4.0,-0.04346783,0.0029272116,0.03696495,-0.08573525285109787,0.0031723345727751253,0.05875800300161269,-0.08573525349019906,108.19783197831978,0.0032708247,0.030256424,0.0014317931,0.017707778,0.119007416,0.037939493,0.9674636
1674950,1.1345824,8.3255545e-05,4.0,-0.041065566,0.0030038764,0.03800468,-0.056423605536434975,0.0031248238593335705,0.04836674561039526,-0.056423610227117164,103.71866295264624,0.0038756586,0.032809183,0.0014592713,0.018695869,0.11527064,0.033946764,0.9689131
1675949,1.1343277,8.324554e-05,4.0,-0.06825292,0.0029544444,0.03936953,-0.07493703796721636,0.003137689583796266,0.054910402087826,-0.07493704106968051,116.316091954023,0.0029441107,0.03321543,0.0012922297,0.015654378,0.10691565,0.03171269,0.97317785
1676949,1.1339892,8.323554e-05,4.0,-0.03580504,0.0030891886,0.04059457,-0.07176497536049425,0.0033069633760069517,0.05084063261671674,-0.0717649818790797,111.4733893557423,0.0032899017,0.035908163,0.0014462674,0.01646674,0.10617003,0.032642853,0.9748502
1677949,1.1330644,8.322555e-05,4.0,-0.030619383,0.0030547462,0.042607535,0.04022176667456873,0.0029169619316682938,0.06157665314804726,0.040221766782297684,114.48923076923077,0.001632661,0.032424897,0.0012169315,0.015584078,0.12601736,0.03685083,0.9634804
1678949,1.1319913,8.321555e-05,4.0,-0.03826844,0.0031209467,0.045339704,-0.09921891099055875,0.0032833217382591574,0.057144557006037724,-0.09921891407732444,110.78804347826087,0.003960993,0.034104273,0.0015025546,0.016696002,0.123566985,0.03866539,0.9658078
1679949,1.131127,8.320555e-05,4.0,-0.077005625,0.00298637,0.04101199,-0.0787497744832539,0.0031673741083187586,0.0604192907806164,-0.07874978216831117,124.41967213114754,0.0021259594,0.03297771,0.0011581786,0.012845176,0.10695343,0.03347221,0.97234505
1680949,1.1308028,8.319555e-05,4.0,-0.055728164,0.0030404348,0.040549446,-0.08961449163526165,0.0030618124162609095,0.05466313612186122,-0.08961449747463371,118.9882697947214,0.0027058995,0.03563784,0.0012666624,0.014454929,0.10164035,0.02972014,0.97502184
1681950,1.1306926,8.318554e-05,4.0,-0.06351876,0.0029318125,0.040601805,-0.08857104652173196,0.0030099997180860513,0.05033442381345137,-0.08857105135338358,119.62222222222222,0.0024552145,0.03648228,0.0011790275,0.014204145,0.093218565,0.028761536,0.976906
1682949,1.1303045,8.317554e-05,4.0,-0.052837424,0.0028333606,0.040420532,-0.057081393703390645,0.0030111856407326228,0.05092709122270663,-0.057081401742400575,120.60422960725076,0.0024327028,0.034277715,0.0012294168,0.01420372,0.10783888,0.029038409,0.9703289
1683949,1.1302415,8.316554e-05,4.0,-0.056064844,0.0027696942,0.036553692,-0.07683667442783607,0.0030912233490714134,0.04498244051748418,-0.07683667760040848,123.13694267515923,0.0021975893,0.035785448,0.0011999733,0.01439059,0.09443893,0.028046392,0.974823
1684949,1.1303737,8.3155544e-05,4.0,-0.06000782,0.0026547757,0.034947198,-0.0943739847944365,0.0031646047217447236,0.051293826335915636,-0.09437398943598234,118.31858407079646,0.0024052174,0.036008324,0.0012934381,0.0144311115,0.092504196,0.026875127,0.9758068
1685949,1.1306643,8.314555e-05,4.0,-0.04908703,0.0027821404,0.03589247,-0.08360858841224088,0.002941515944485866,0.045728724164488276,-0.08360858992089307,113.2051282051282,0.0029949914,0.03328412,0.0012643654,0.014335353,0.09794506,0.028522983,0.9750895
1686949,1.1312499,8.313554e-05,4.0,-0.056149546,0.0028320334,0.03608225,-0.047735862646092427,0.0030734612505358932,0.044564231478327776,-0.04773586711829204,112.2691131498471,0.0025818124,0.03378876,0.0012841141,0.015127176,0.09548026,0.027097834,0.97569543
1687949,1.1309248,8.3125546e-05,4.0,-0.05518639,0.0029390804,0.036302324,-0.07471951089102166,0.003191435732563035,0.05493851449934153,-0.07471951363688026,116.22126436781609,0.0030759133,0.03399046,0.0014030595,0.015766447,0.104012094,0.029907232,0.9748335
1688949,1.1316534,8.311555e-05,4.0,-0.05321087,0.0028289095,0.038692363,-0.06240357516533788,0.0030677504870576084,0.0525186577486787,-0.06240358180855666,117.78347578347578,0.0022097202,0.03155078,0.001209036,0.014553314,0.10414325,0.030782048,0.9722606
1689949,1.132193,8.310555e-05,4.0,-0.025792392,0.0028926227,0.04044391,-0.008895874619404574,0.002962003337756869,0.05255184064345204,-0.008895881064518107,107.35511363636364,0.0028504645,0.033221208,0.0013607158,0.016672933,0.11707738,0.032600503,0.97002935
1690950,1.1321794,8.309555e-05,4.0,-0.04805715,0.0030032645,0.040309764,-0.05479048201206762,0.002997338152536376,0.04817145380691155,-0.054790485048199576,113.15160349854227,0.0025941664,0.036153153,0.0012944385,0.01578335,0.09871953,0.026622064,0.9737485
1691949,1.1320261,8.308554e-05,4.0,-0.074671514,0.002829691,0.04023698,-0.06329861945015894,0.003133254072303212,0.048305366696473125,-0.06329862227897712,120.14968152866243,0.0020073564,0.03235069,0.0012304698,0.015701104,0.09876032,0.030454278,0.97925735
1692949,1.132395,8.307554e-05,4.0,-0.09184324,0.0026228603,0.037618663,-0.16193292739591392,0.003296902461489887,0.05340828535137813,-0.16193293325528238,125.15434083601286,0.0026742795,0.033227462,0.0012707373,0.015447226,0.0977326,0.026378967,0.97171086
1693949,1.131904,8.306554e-05,4.0,-0.08132965,0.0025829822,0.036667038,-0.12550379657758126,0.0031771691418758696,0.05185851233732692,-0.1255038032565597,121.7710843373494,0.00294477,0.033024557,0.0013057142,0.015398231,0.10402111,0.032770943,0.9744296
1694949,1.1321682,8.305555e-05,4.0,-0.06910706,0.002579634,0.037626795,-0.08482169678182906,0.0032150261265782637,0.04877214717003128,-0.08482170298921009,121.79154078549848,0.0022865601,0.033727843,0.0012857981,0.015848586,0.098115936,0.027222557,0.9725264
1695949,1.1316919,8.304555e-05,4.0,-0.06820802,0.0025774345,0.03873378,-0.053020643229683626,0.003246329710532336,0.04899996980811868,-0.05302064613824768,119.184375,0.0027263158,0.034632888,0.0012954567,0.016293958,0.10126372,0.02917165,0.9749986
1696949,1.1306574,8.303554e-05,4.0,-0.07237146,0.0028112398,0.038997043,-0.1356935975356613,0.0032699065587722645,0.044928041705295546,-0.13569360060079672,115.28947368421052,0.00296484,0.03258347,0.0013215397,0.0154593475,0.10088647,0.031142127,0.9744877
1697949,1.1303171,8.3025545e-05,4.0,-0.054300036,0.0027541304,0.036443416,-0.009657151394566415,0.003073425724473561,0.05186270150753581,-0.009657156760815407,119.20253164556962,0.0022057944,0.03359817,0.0012409078,0.015011687,0.097897634,0.0280838,0.97302467
1698949,1.1308144,8.301555e-05,4.0,-0.060386676,0.0027539642,0.03541198,-0.0889222199467255,0.003050552935553797,0.05181001676892413,-0.08892222490057948,122.28908554572271,0.0021360996,0.034489967,0.0012266897,0.015778998,0.11065846,0.03402954,0.9709364
1699949,1.1312734,8.300555e-05,4.0,-0.050399784,0.0027057442,0.038072914,-0.09982642119410004,0.003123207288367478,0.05030795861705508,-0.09982642970074929,114.65384615384616,0.0028291587,0.032297462,0.0013284087,0.01624752,0.09308113,0.02734253,0.97925127
1700949,1.1315585,8.2995546e-05,4.0,-0.07121377,0.002579899,0.03843455,-0.07477995694886583,0.0031308206533503836,0.07050423776349236,-0.07477996545390245,123.49666666666667,0.0024152352,0.033253223,0.0011864459,0.014251202,0.11024886,0.031518012,0.9708562
1701949,1.13216,8.298555e-05,4.0,-0.063105054,0.0026745275,0.03975181,-0.08067737677842404,0.003100814400882695,0.05991149117744949,-0.08067738090611333,124.1588785046729,0.0019473482,0.035380267,0.0012233414,0.015282331,0.1071939,0.03219364,0.9735774
1702949,1.132224,8.297555e-05,4.0,-0.061280772,0.002930068,0.03819229,-0.09118550470197483,0.0031097561536439864,0.04781246081056086,-0.09118550865392609,116.9327485380117,0.0029055644,0.032044362,0.0012778767,0.015857952,0.10555244,0.030827567,0.9744249
1703949,1.1324564,8.296555e-05,4.0,-0.045859873,0.0029307867,0.034346893,-0.07268093517641123,0.0032012804034381426,0.04987664875582031,-0.07268093934940656,121.05810397553516,0.0026050638,0.034924287,0.0012270478,0.015430871,0.09202965,0.028469522,0.9771319
1704949,1.1312678,8.295555e-05,4.0,-0.06070668,0.0029044028,0.035260014,-0.055748535059225626,0.003041482414764942,0.04615078392944963,-0.055748542007629145,121.04361370716511,0.0028247638,0.035568845,0.0012696396,0.015478878,0.09604638,0.025617419,0.97296846
1705949,1.1310434,8.2945546e-05,4.0,-0.047152538,0.0028732996,0.03232129,-0.04146913640408771,0.0031103090851154125,0.04579302255554561,-0.04146914356073309,121.24691358024691,0.001973763,0.03525421,0.001239713,0.015220527,0.101637505,0.030103914,0.9717838
1706949,1.1311232,8.293554e-05,4.0,-0.045583624,0.0028339531,0.033974588,-0.04793054308652863,0.003114947159300675,0.06465779312884,-0.0479305518477488,122.8489425981873,0.0020701112,0.033912797,0.0012352038,0.01612025,0.10421762,0.032466985,0.97735155
1707949,1.1315675,8.2925544e-05,4.0,-0.050341584,0.0027868503,0.036274064,-0.06353926531031545,0.003240256635512733,0.05662354744222247,-0.06353927541308994,121.42950819672132,0.0026940666,0.034124594,0.0012974115,0.01666584,0.095669664,0.027534844,0.9740221
1708949,1.1319983,8.291555e-05,4.0,-0.024291137,0.0028036635,0.0366908,-0.017119037840754747,0.0031361033738852547,0.053616285402998655,-0.017119047210450915,116.51123595505618,0.0021010735,0.03440363,0.0012640981,0.017384294,0.10166259,0.030530566,0.9725519
1709949,1.1323936,8.290554e-05,4.0,-0.0012987116,0.002797932,0.03518962,0.038462968599806364,0.0030429305983702064,0.048773740096617536,0.038462961867448,111.71771771771772,0.002649842,0.031480517,0.0013524729,0.01909863,0.10302802,0.029816914,0.9740407
1710950,1.1328381,8.2895545e-05,4.0,0.001937525,0.0028904416,0.036600307,0.023469929870578526,0.0032742995468007397,0.05945261639585479,0.02346992145679973,109.05555555555556,0.0029337984,0.037494786,0.0014535573,0.01984195,0.106932834,0.031734813,0.9759164
1711950,1.133033,8.288553e-05,4.0,-0.009558105,0.0029239813,0.039567243,0.00783978050550505,0.00327831948530724,0.05212528882638887,0.007839773178007655,109.60230547550432,0.0031712004,0.03453442,0.0014233077,0.019469729,0.10724476,0.03202542,0.97360796
1712949,1.133962,8.2875544e-05,4.0,-0.026389582,0.0028997432,0.04068336,-0.04689131875224037,0.0032546175692517152,0.06372100231276924,-0.046891324804896245,110.95977011494253,0.0030819238,0.03617972,0.0013776876,0.019626848,0.1345685,0.03576941,0.96615636
1713950,1.1344205,8.286554e-05,4.0,-0.053836577,0.0028749777,0.039046787,-0.05994651378684714,0.003243139928103615,0.050848270307735616,-0.05994651706547219,116.125,0.0027348935,0.035972033,0.0013728414,0.020236583,0.1063602,0.031111926,0.9693712
1714949,1.1349626,8.285554e-05,4.0,-0.042530373,0.0029597906,0.03821686,-0.07497517908801497,0.003398907448976134,0.05430857487314682,-0.07497518303782356,110.84011627906976,0.0039431923,0.03373676,0.0015161737,0.02125144,0.1178692,0.033105474,0.9683266
1715949,1.1347053,8.2845545e-05,4.0,-0.06081215,0.002914317,0.038773976,-0.09486340346694777,0.0032975087915083534,0.05221362375678127,-0.09486340752090705,114.7593123209169,0.0028895717,0.033679232,0.0013921072,0.01934447,0.10316964,0.030373778,0.974378
1716950,1.1346388,8.283554e-05,4.0,-0.024633892,0.0029262505,0.036513288,-0.018568809107157656,0.0031847263680225475,0.051853730084426494,-0.01856881361133621,105.64462809917356,0.0033194078,0.03334626,0.0014558409,0.020669144,0.10743064,0.0327784,0.9723702
1717950,1.1341485,8.282554e-05,4.0,-0.015976675,0.0029169715,0.036684707,0.013780654744565989,0.0032013792325652052,0.047541619648365535,0.013780646962103895,111.42857142857143,0.002498812,0.034910228,0.0014190921,0.019967088,0.103916526,0.029856302,0.9719665
1718949,1.1340986,8.281554e-05,4.0,-0.020148717,0.0030006382,0.033613134,-0.04536956020619355,0.0034478980226689097,0.03686556334249855,-0.04536956984368029,106.72701149425288,0.0030953002,0.036958743,0.0015081789,0.020177945,0.0907727,0.027145442,0.9770177
1719950,1.1335598,8.280554e-05,4.0,-0.04227948,0.002990664,0.034387246,-0.03130634810512375,0.0032237380761629803,0.05120297587252541,-0.03130635559341436,114.02770083102493,0.0024213945,0.03402707,0.0013472271,0.019175451,0.102244906,0.029945558,0.9746577
1720949,1.1330898,8.279554e-05,4.0,0.0013436204,0.003082334,0.038275752,0.01150311072055135,0.0031958901487096937,0.04453390934539757,0.011503102122801305,108.57142857142857,0.0029592451,0.032156687,0.0014527781,0.021020954,0.09964103,0.031382445,0.9743636
1721950,1.1329917,8.278555e-05,4.0,0.003916929,0.0029774925,0.034781363,0.05034250482679398,0.0030611812779653587,0.03768561886265477,0.0503424936438321,102.67231638418079,0.0031876643,0.036794703,0.001422723,0.020898879,0.09278951,0.02571325,0.9742986
1722949,1.1328166,8.277555e-05,4.0,-0.028822757,0.0030354913,0.03364661,-0.06986633848129331,0.0032471469080154144,0.04785315937313027,-0.06986634579044622,113.05817174515235,0.0031004965,0.037726037,0.0013896383,0.018803678,0.097195394,0.028579114,0.9752394
1723949,1.1327115,8.2765546e-05,4.0,-0.028837033,0.002846863,0.038317375,-0.008146955197975793,0.0032523491956527257,0.05342526163347035,-0.008146967621000499,112.46242774566474,0.0025129337,0.031149643,0.0013769502,0.019235283,0.10668516,0.031268094,0.9731883
1724949,1.1322397,8.275555e-05,4.0,-0.005769429,0.0027957375,0.03865134,-0.023117762263844877,0.0031386443889544658,0.049755220611261544,-0.02311776516790269,104.51466666666667,0.0032257044,0.034837104,0.0014581453,0.019978862,0.10733774,0.031520005,0.9728323
1725950,1.1324432,8.2745544e-05,4.0,-0.02639125,0.0029661478,0.037377436,-0.05079732525931059,0.0031658097765626136,0.04473436277639313,-0.050797329001923644,109.24383561643836,0.0027777757,0.03395357,0.0014155488,0.019598143,0.10292326,0.029413521,0.97104824
1726949,1.1319411,8.273554e-05,4.0,-0.02949299,0.0030980294,0.03903698,-0.0224782384837232,0.0033066628686728994,0.05556803985157047,-0.022478244837831094,109.40997229916897,0.0030754698,0.03145148,0.0014459308,0.019811,0.11755846,0.03494954,0.9692312
1727950,1.1321188,8.272554e-05,4.0,-0.017751064,0.00319482,0.04136826,0.04037105167741445,0.00298540260990528,0.05510217637243774,0.040371043980193734,111.78425655976676,0.0020817546,0.033411138,0.00129646,0.019029804,0.11560977,0.034510415,0.9725525
1728949,1.1322732,8.271554e-05,4.0,0.004995446,0.0032239957,0.040274274,0.04261411037254596,0.00309023323123195,0.04820152295294525,0.042614099505496786,108.50279329608938,0.0023200815,0.037105717,0.0013498105,0.019743241,0.10704522,0.031666324,0.97291166
1729950,1.13204,8.270554e-05,4.0,-0.023289852,0.0031082975,0.037991855,-0.02446358515099108,0.003213498639394599,0.03896273722645381,-0.02446359527966706,116.1044776119403,0.002254813,0.03531899,0.0013163232,0.017832402,0.088172354,0.026123004,0.97585267
1730949,1.1323168,8.2695544e-05,4.0,-0.013061389,0.0028775418,0.035265967,0.011886461069244954,0.0030567147432214296,0.04406290152933635,0.011886454516979427,111.69101123595506,0.0023181867,0.03376018,0.0013389811,0.018856954,0.10056793,0.028058691,0.9740937
1731949,1.1328458,8.268555e-05,4.0,-0.0405664,0.0031693869,0.031412892,-0.05217246790759336,0.00321918876945649,0.04409293540442979,-0.05217247409735445,113.95043731778425,0.0026782649,0.03227105,0.0013794757,0.018901426,0.09448667,0.027523614,0.9769137
1732949,1.1334764,8.267555e-05,4.0,-0.016766783,0.0030512472,0.033361934,0.0009253664302629666,0.003198973898748626,0.05494153969761198,0.0009253614205545217,109.14127423822714,0.0026226933,0.032887764,0.0014272628,0.020123186,0.10379415,0.031486608,0.97461194
1733949,1.1334685,8.2665545e-05,4.0,-0.012464548,0.0029338608,0.03181887,0.025930984935087387,0.0032801273930451917,0.04117939290297439,0.025930980515304805,112.21345029239767,0.0020813548,0.03628752,0.0014003875,0.019950803,0.09936443,0.030617133,0.97769415
1734949,1.1329584,8.265555e-05,4.0,0.029358532,0.0030450851,0.035715383,0.09086654907961686,0.0031371984521683773,0.04969815810177386,0.0908665375104756,107.032,0.002022937,0.03717428,0.001438442,0.02124002,0.12143117,0.036227174,0.9689152
1735949,1.133372,8.264555e-05,4.0,-0.0060627772,0.0028205938,0.03559986,-0.01620529044184695,0.003209445619768694,0.045961956464070544,-0.01620529318486212,108.51862464183381,0.0029386072,0.031623945,0.0013801615,0.020488817,0.10107028,0.027701039,0.96909904
1736949,1.133562,8.2635546e-05,4.0,-0.011710574,0.0028912404,0.035550483,-0.033846495243858875,0.003335591218164264,0.04263516553964569,-0.033846506065786416,109.90934065934066,0.0034719063,0.031865105,0.0014966305,0.021406937,0.09219943,0.025970638,0.97404134
1737949,1.1330423,8.262555e-05,4.0,-0.010672574,0.002966954,0.035069577,0.05093453832700647,0.003205487989052435,0.048554834120774555,0.05093452931708983,109.61891891891892,0.002053562,0.033590417,0.0014179699,0.020942478,0.10617738,0.031402595,0.9748671
1738949,1.132573,8.261555e-05,4.0,-0.0020799553,0.0030743196,0.036687747,0.026292694297652425,0.003232987514087914,0.049938462244154394,0.026292682101671485,107.32,0.002762952,0.034151215,0.0014530716,0.02104827,0.11951652,0.03175524,0.9656695
1739949,1.1332558,8.260554e-05,4.0,-0.011042105,0.0028584762,0.036830083,-0.012080675583009988,0.003229871857022524,0.04672643534946872,-0.012080678729489591,111.67613636363636,0.0027251656,0.035974022,0.0014111644,0.020060318,0.112731606,0.033757076,0.97056544
1740949,1.1329087,8.259555e-05,4.0,-0.026380481,0.0028775837,0.03937436,-0.06887125787495176,0.0032875722144559937,0.05214504906073871,-0.0688712589127679,109.68595041322314,0.0033603285,0.0342575,0.0014863103,0.019967968,0.11774043,0.035191264,0.9641344
1741949,1.1328801,8.2585546e-05,4.0,-0.029309968,0.0030582866,0.04019677,0.017972015853745648,0.003172662121517769,0.051879430249659006,0.017972009164246298,110.15469613259668,0.002969131,0.034537822,0.0014079774,0.020114757,0.102127105,0.032437433,0.9742155
1742949,1.1326718,8.257554e-05,4.0,-0.013142716,0.0031014066,0.039171036,0.012617749713704721,0.0030384202037461346,0.049141166242130954,0.012617740274134584,107.38674033149171,0.0025989423,0.035697065,0.0013374056,0.020140339,0.10461259,0.03287758,0.9754983
1743949,1.1317568,8.2565544e-05,4.0,-0.007762815,0.003086304,0.040813293,0.01374590360010847,0.0031449598716278455,0.04717356665878117,0.013745896575019389,105.82451253481894,0.0026656205,0.037094817,0.0014218258,0.021230254,0.095950276,0.030284645,0.97862715
1744950,1.1321733,8.255555e-05,4.0,-0.030265376,0.0029011474,0.042933233,-0.024059505550618893,0.003192492587751372,0.06443039238153217,-0.02405951393141075,112.59365994236312,0.00320161,0.03313869,0.0014110713,0.021247262,0.1104442,0.036787324,0.97624755
