Steps,Policy/Entropy,Policy/Learning Rate,Environment/Lesson,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/GAIL Value Estimate,Policy/Extrinsic Reward,Policy/Curiosity Reward,Policy/GAIL Reward,Environment/Cumulative Reward,Environment/Episode Length,Losses/Value Loss,Losses/Policy Loss,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Losses/GAIL Loss,Policy/GAIL Policy Estimate,Policy/GAIL Expert Estimate
2281046,1.0361385,9.9999976e-05,5.0,0.0383403,0.0040746913,0.0007587506,0.5154133695475099,0.06835792848901094,0.0,0.5154133650563361,1645.695652173913,0.00026053263,0.026379032,0.0019519979,0.053442024,0.06941141,0.020232128,0.98624015
2282046,1.036045,9.9999976e-05,5.0,0.04098503,0.0040698666,0.0006047637,0.6667855971068742,0.07054057164904884,0.0,0.6667855969584425,1749.904761904762,0.00026177263,0.02346016,0.0019367139,0.053491496,0.054222457,0.014856864,0.9879398
2283046,1.0357951,9.9999976e-05,5.0,0.045540925,0.0040656184,0.00024871435,0.6578159162668539,0.07119831728735282,0.0,0.6578159156415562,1738.1764705882354,7.8889665e-05,0.024694376,0.0020097666,0.056427963,0.05595977,0.014771395,0.98384064
2284046,1.0353065,9.9999976e-05,5.0,0.051214144,0.0044390466,6.98861e-05,0.6906630909501109,0.06426203155424445,0.0,0.6906630937041791,1626.56,0.00027177314,0.023601357,0.001975865,0.05465863,0.050915852,0.012966912,0.9880674
2285046,1.0353656,9.9999976e-05,5.0,0.0505961,0.0046175574,0.000557922,0.5904902242601283,0.06715459772987806,0.0,0.5904902195205074,1656.1379310344828,0.00029635231,0.025234997,0.0019711845,0.055199537,0.0541647,0.01581246,0.9893786
2286046,1.035316,9.9999976e-05,5.0,0.05150211,0.004157091,0.00022827309,0.7140107578261157,0.06859545199005233,0.0,0.7140107577135657,1720.5806451612902,0.00034076502,0.025416518,0.0020387687,0.056341056,0.06626847,0.013054186,0.9893201
2287046,1.0359964,9.9999976e-05,5.0,0.032081995,0.004296054,-0.0002800583,0.3192046972842599,0.06574063192099511,0.0,0.3192046999692601,1555.3809523809523,0.0005030133,0.023434538,0.0020339817,0.054815244,0.08149178,0.02041843,0.97690624
2288046,1.0363334,9.9999976e-05,5.0,0.033532497,0.004581213,-0.000113544425,0.4139432743675873,0.06125807881471701,0.0,0.41394327479167004,1482.2083333333333,0.00025479592,0.02549591,0.0019263176,0.054645132,0.07522341,0.018491935,0.98807687
2289047,1.0368484,9.999998e-05,5.0,0.043331575,0.004338368,0.0001727591,0.4852337696916038,0.06525364092885866,0.0,0.4852337668457949,1513.8125,0.00030081795,0.021466764,0.0020869253,0.055788748,0.06532669,0.020420369,0.9855218
2290046,1.0374833,9.9999976e-05,5.0,0.034916516,0.0044348272,-0.00024760867,0.48046177604798385,0.06224415754695656,0.0,0.48046178564727643,1477.4583333333333,0.000538855,0.023810217,0.0020404188,0.056325372,0.067281276,0.01732827,0.98626816
2291046,1.0378366,9.9999976e-05,5.0,0.030836362,0.004434802,-0.00033339357,0.4513682285244365,0.06033921366642145,0.0,0.45136822315217273,1421.7272727272727,0.00030785927,0.025768094,0.002061263,0.051310718,0.10140282,0.03235231,0.9883229
2292047,1.0385381,9.999998e-05,5.0,0.029471718,0.0045822454,-0.00035053084,0.33600408933772186,0.05887520910430424,0.0,0.336004092142772,1391.5185185185185,0.0004521975,0.021531384,0.0020766892,0.05326693,0.06868528,0.021679843,0.9850116
2293046,1.0389186,9.9999976e-05,5.0,0.042657446,0.0045706695,-0.00034438376,0.35689234265639147,0.06801778480498674,0.0,0.35689233854274843,1554.1081081081081,0.00050678727,0.021957083,0.0022195387,0.057934396,0.06035023,0.019591026,0.9882604
2294047,1.0390415,9.999998e-05,5.0,0.03477077,0.0038884091,-0.0005073674,0.4307883790800891,0.06573371973839433,0.0,0.4307883743687076,1549.2916666666667,0.000500981,0.023364658,0.002185022,0.057964426,0.05957524,0.017443432,0.98700374
2295046,1.038624,9.9999976e-05,5.0,0.036938485,0.0039045485,-0.00038326715,0.2929794527638781,0.05621950700879097,0.0,0.29297945648736456,1260.6,0.0005363015,0.025616024,0.0021121502,0.05726579,0.062219173,0.01722367,0.98286843
2296047,1.0391101,9.999998e-05,5.0,0.045282062,0.004029772,-0.000156527,0.4999467833826202,0.05783681044122204,0.0,0.4999467955231921,1320.8,0.00031903095,0.025009755,0.002102795,0.057327658,0.16378935,0.023944927,0.96795696
2297046,1.0391972,9.9999976e-05,5.0,0.04240321,0.004426278,-0.00028945657,0.7105760341470033,0.06424865647267293,0.0,0.7105760360167833,1509.3793103448277,0.00016622251,0.0230097,0.0019794358,0.05455177,0.09534907,0.025317281,0.976719
2298046,1.0393533,9.9999976e-05,5.0,0.050028045,0.0042996923,-0.00028273722,0.7006482696087915,0.0665837937649485,0.0,0.700648268136959,1531.125,9.557551e-05,0.025794765,0.0020743266,0.05748301,0.07555365,0.01845239,0.97782105
2299046,1.0394005,9.9999976e-05,5.0,0.056225,0.004270413,-0.00043523396,0.8213453299278626,0.06443497196072713,0.0,0.821345333854888,1498.04,0.00022164248,0.023373574,0.0021935552,0.060699455,0.07056174,0.018254645,0.98192805
2300046,1.0394534,9.9999976e-05,5.0,0.04051879,0.004356724,-0.0005556285,0.5100914778257984,0.063195317491508,0.0,0.5100914822568773,1441.6363636363637,0.0001465031,0.023232171,0.0020641815,0.054887135,0.06453919,0.015996622,0.9847193
2301046,1.0403093,9.9999976e-05,5.0,0.0429555,0.0042366288,3.0129882e-05,0.5227005382957941,0.06441909331624629,0.0,0.5227005426172067,1442.8125,0.0005049497,0.022055414,0.0021909531,0.058304466,0.075444624,0.016165633,0.9817231
2302046,1.0410886,9.9999976e-05,5.0,0.04125644,0.0037386043,5.631762e-05,0.26131078644985173,0.062237710964250105,0.0,0.26131078555983966,1390.6774193548388,0.0006199409,0.024981497,0.0021623874,0.059013963,0.06297685,0.01811106,0.9869822
2303046,1.0407584,9.9999976e-05,5.0,0.03692432,0.0045836023,-0.000106110296,0.3061857696068598,0.058378526419151706,0.0,0.3061857614176396,1317.642857142857,0.00065511884,0.023959622,0.0021735604,0.060506057,0.07735621,0.016531695,0.9779517
2304046,1.0404942,9.9999976e-05,5.0,0.040813934,0.004512997,0.00065174385,0.4501017535910839,0.06477144501439076,0.0,0.4501017557818694,1432.5,0.0004975023,0.02281778,0.0022621113,0.061828762,0.06902996,0.014846455,0.9864856
2305046,1.0403486,9.9999976e-05,5.0,0.03925685,0.0043723593,0.00022549208,0.42074656857481124,0.06374195155720892,0.0,0.42074656814215367,1358.5,0.0005095666,0.024288464,0.0023312876,0.06286259,0.07073998,0.018438078,0.98243
2306046,1.0407578,9.9999976e-05,5.0,0.037864335,0.0043648263,0.00013828625,0.1488073022713555,0.05606907658996837,0.0,0.1488073003482763,1167.9583333333333,0.00052257313,0.020971173,0.0022056361,0.061699122,0.062782615,0.013670288,0.9836457
2307046,1.0410103,9.9999976e-05,5.0,0.039309245,0.0042097694,5.117227e-06,0.4867144519803608,0.059560194436926395,0.0,0.4867144502113592,1277.060606060606,0.00040044307,0.025414832,0.0022355474,0.06131629,0.05073113,0.013340082,0.9889757
2308047,1.0413247,9.999998e-05,5.0,0.047265053,0.004380311,-5.0777537e-05,0.5945470192557971,0.06174099872065387,0.0,0.5945470197990164,1358.551724137931,0.00030742356,0.025267242,0.0022340934,0.063263245,0.05269745,0.012527106,0.9897191
2309046,1.041622,9.9999976e-05,5.0,0.04577653,0.0045150467,0.00016657183,0.3882052904805131,0.0635864422581489,0.0,0.3882052768211459,1377.3548387096773,0.0005049405,0.02442823,0.0022101572,0.06385505,0.06586309,0.015540109,0.98358345
2310047,1.0417973,9.999998e-05,5.0,0.037704527,0.0047355397,0.00022589348,0.4483137117485967,0.06558427021567088,0.0,0.448313717135638,1435.5833333333333,0.0003008326,0.022156574,0.0021904698,0.059048243,0.046519376,0.011134149,0.98841965
2311046,1.0421973,9.9999976e-05,5.0,0.034227837,0.0047896206,4.1387477e-05,0.2841288354818243,0.0654726419178769,0.0,0.2841288353968139,1401.48,0.0003764515,0.023301058,0.0021333704,0.05829491,0.051196933,0.013517178,0.98630977
2312046,1.0421662,9.9999976e-05,5.0,0.029347045,0.0044730064,0.00020970804,0.1265047076319336,0.06526816081272305,0.0,0.1265047033550632,1434.5357142857142,0.0006415978,0.02258594,0.0021190282,0.057996493,0.05985214,0.012696971,0.9811652
2313046,1.0419475,9.9999976e-05,5.0,0.02510766,0.004575792,0.00018408238,0.46607170855228713,0.06908771224940817,0.0,0.4660717061879704,1580.5416666666667,0.00023487055,0.022447955,0.0020680574,0.058706306,0.0629525,0.015538551,0.9872054
2314046,1.0421478,9.9999976e-05,5.0,0.03386092,0.004628306,5.344337e-05,0.513778659632884,0.06925474542991392,0.0,0.5137786570898205,1521.5238095238096,0.00034785536,0.025656067,0.0023082152,0.06026164,0.06791756,0.016483195,0.98174
2315046,1.0419948,9.9999976e-05,5.0,0.03939795,0.004570777,-0.0003727891,0.5776950977876064,0.07061109965919361,0.0,0.5776950917559608,1571.7083333333333,0.00022332038,0.023156207,0.0021944665,0.059865054,0.05377508,0.014234888,0.9865372
2316046,1.0416421,9.9999976e-05,5.0,0.05709712,0.00520426,-0.00022257096,0.4516443698874874,0.06719120164606943,0.0,0.4516443684220939,1440.8095238095239,0.0005208399,0.02462925,0.0023956685,0.06163322,0.06506645,0.017447866,0.9871184
2317046,1.0423955,9.9999976e-05,5.0,0.030549062,0.005016641,0.00013148507,0.20155293940433694,0.06190607323696895,0.0,0.2015529439034509,1325.625,0.0006123961,0.022932194,0.0021754494,0.058461573,0.06235727,0.014920219,0.98475164
2318046,1.0420398,9.9999976e-05,5.0,0.024596037,0.005019979,6.326683e-05,0.18349131421252554,0.061247738225834576,0.0,0.18349131135622493,1320.892857142857,0.0005765277,0.025063248,0.0021067148,0.056425955,0.05098343,0.013547173,0.9899533
2319046,1.0421965,9.9999976e-05,5.0,0.018494597,0.0045724767,-0.00018606735,-0.1834461259793236,0.058126104942692276,0.0,-0.18344612815582712,1280.1363636363637,0.000446474,0.02504206,0.0020653543,0.055828102,0.051557984,0.0107447235,0.9862684
2320047,1.0428869,9.999998e-05,5.0,0.022615062,0.0038213604,-6.117283e-05,0.24249949337986654,0.06806291006727233,0.0,0.2424994864784475,1485.3333333333333,0.00064661255,0.023262346,0.0020471192,0.055395234,0.07388114,0.015262589,0.9871111
2321046,1.0430995,9.9999976e-05,5.0,0.029992588,0.0037747677,-0.00042927204,0.5630807822911136,0.07524245028062501,0.0,0.5630807821327857,1683.3333333333333,0.00026009572,0.025750605,0.0021348617,0.056536373,0.078694925,0.017361602,0.99006283
2322046,1.0435756,9.9999976e-05,5.0,0.038591765,0.0042511052,-0.00022130217,0.3585595691701575,0.063292055940324,0.0,0.35855956193559196,1460.264705882353,0.00050045655,0.023848915,0.002164475,0.0551733,0.098386794,0.028974548,0.98593175
2323047,1.0430496,9.999998e-05,5.0,0.04536671,0.004837933,-0.00020390638,0.62093671364242,0.07282327061277881,0.0,0.6209367120483275,1650.6785714285713,0.00019150437,0.02208282,0.0021600986,0.055582713,0.066833995,0.02071195,0.9861727
2324046,1.0436699,9.9999976e-05,5.0,0.042314082,0.004828182,-0.00033307236,0.5791595975572889,0.06710825594312225,0.0,0.5791596052947319,1570.2692307692307,0.00018102047,0.0219335,0.0021364707,0.055464745,0.08593121,0.022056254,0.98644835
2325046,1.0439494,9.9999976e-05,5.0,0.04633355,0.0047372025,-6.09164e-05,0.4277480938847387,0.060798589881855034,0.0,0.4277480942490958,1356.483870967742,0.0003767223,0.024540616,0.002216553,0.054905094,0.07321155,0.018886363,0.98598003
2326046,1.0450374,9.9999976e-05,5.0,0.04181601,0.004644845,0.00019251202,0.6770711407258535,0.061877700365254314,0.0,0.6770711379823008,1410.409090909091,0.00032260022,0.025249973,0.002068645,0.055042874,0.06386346,0.015022166,0.98344743
2327046,1.0458013,9.9999976e-05,5.0,0.04531042,0.004743955,6.965776e-05,0.6391636091499823,0.06624096038285643,0.0,0.6391636125517925,1492.84,0.00025575026,0.025132034,0.0020643068,0.056598537,0.05380944,0.015624337,0.9876859
2328046,1.0459394,9.9999976e-05,5.0,0.049111076,0.00493828,4.5366345e-05,0.41687594087748686,0.062397596472042745,0.0,0.4168759332054951,1364.3214285714287,0.00015074846,0.024107873,0.0022776166,0.054007336,0.07694179,0.014950394,0.98917276
2329046,1.0460049,9.9999976e-05,5.0,0.043890223,0.0051575876,0.00017700068,0.5333573231098032,0.06820031684342652,0.0,0.5333573313356657,1510.032258064516,0.0005984079,0.024089195,0.0022935967,0.054693412,0.09987568,0.02118169,0.97445136
2330046,1.0463309,9.9999976e-05,5.0,0.03208178,0.005012993,0.00037443257,0.41702983216331946,0.06874648930059503,0.0,0.41702982836537833,1524.4782608695652,0.0004691043,0.024270821,0.0021885645,0.05573532,0.07313481,0.018854959,0.9836722
2331046,1.0459282,9.9999976e-05,5.0,0.03951727,0.004817685,-5.4829336e-05,0.48699748358787337,0.07063882987239156,0.0,0.48699747960607404,1542.111111111111,0.00034917198,0.02138272,0.0021806066,0.05636487,0.06320737,0.01664122,0.98685145
2332047,1.0460479,9.999998e-05,5.0,0.035011027,0.0042514373,0.0003400852,0.32367766005888277,0.062298568067991916,0.0,0.3236776633912733,1349.7931034482758,0.00031727256,0.021907717,0.0021848818,0.055617183,0.06956726,0.015885731,0.984198
2333046,1.0461624,9.9999976e-05,5.0,0.044081118,0.0045009213,0.0005313197,0.3907423490449825,0.06832454777516735,0.0,0.39074235453557926,1474.9333333333334,0.00032861225,0.022977585,0.002191999,0.055682972,0.06647803,0.014795035,0.98533946
2334046,1.0467079,9.9999976e-05,5.0,0.03287313,0.0045942715,0.0009874868,0.2671905361359957,0.06192421451291571,0.0,0.2671905315772366,1343.7307692307693,0.00037174823,0.019956302,0.002153792,0.052244462,0.052749448,0.012725493,0.9903583
2335046,1.0469573,9.9999976e-05,5.0,0.0226288,0.004075684,0.00060406775,0.039695063620456494,0.06297283182114673,0.0,0.03969506038011872,1362.9583333333333,0.00047347115,0.023190122,0.0020778673,0.0524142,0.0912744,0.017262332,0.9720623
2336046,1.0474926,9.9999976e-05,5.0,0.024868924,0.0040148557,0.00035317635,0.4957854492025002,0.06651871281900201,0.0,0.4957854491493368,1524.1851851851852,0.00037206453,0.023108147,0.002034966,0.05300692,0.04847546,0.012513082,0.9883083
2337046,1.0480078,9.9999976e-05,5.0,0.042516243,0.004326316,0.00061111304,0.603803641628915,0.06701058005758871,0.0,0.603803642019257,1537.121212121212,0.00035036728,0.02463947,0.0021609168,0.0543701,0.08387187,0.01994714,0.980927
2338047,1.0480335,9.999998e-05,5.0,0.035956476,0.004128377,0.0004496446,0.3351243257431499,0.061705448556932864,0.0,0.33512432587023916,1359.1851851851852,0.0005101075,0.024658311,0.0023058313,0.052193917,0.059451465,0.016375042,0.9884854
2339046,1.0479589,9.9999976e-05,5.0,0.040894717,0.004161116,0.0001739361,0.7607061308335687,0.06763375903392443,0.0,0.7607061299974305,1579.9375,0.00014525052,0.02486557,0.002115412,0.051706087,0.052116472,0.013947934,0.98807305
2340046,1.0480188,9.9999976e-05,5.0,0.04821712,0.0044134953,0.00010289167,0.6042841872789019,0.06852102255065655,0.0,0.6042841827249446,1556.1935483870968,0.00021541682,0.022710714,0.0021282723,0.05056049,0.053602166,0.0128127085,0.98779833
2341046,1.0481149,9.9999976e-05,5.0,0.051265635,0.00418695,0.00023726624,0.8015482894331217,0.06611654302570968,0.0,0.8015482881019489,1510.88,0.00010644526,0.022886654,0.00204009,0.04960686,0.0639152,0.014612832,0.9854917
2342047,1.0481288,9.999998e-05,5.0,0.048934344,0.0043174033,-8.820518e-05,0.4752946683452137,0.06462281045605778,0.0,0.47529466714699353,1427.3125,0.00037945912,0.02271628,0.0022023444,0.05144519,0.06266652,0.015644334,0.9844121
2343047,1.0476248,9.9999976e-05,5.0,0.038984787,0.0038953417,0.00017007871,0.36530785064414056,0.06962939933873713,0.0,0.3653078474989529,1569.0454545454545,0.0003501882,0.022646464,0.0020711187,0.04964438,0.063067205,0.01579004,0.984071
2344047,1.0471557,9.9999976e-05,5.0,0.04586928,0.0036747796,0.00048963143,0.8236006001266345,0.06891946381840267,0.0,0.8236005980745272,1569.6842105263158,0.00014774132,0.026993647,0.0020828287,0.048903275,0.06562577,0.018155398,0.98766226
2345047,1.046524,9.9999976e-05,5.0,0.049150612,0.0038938746,0.00029252155,0.6451630092506884,0.06403193100350504,0.0,0.6451630055195655,1448.304347826087,0.00013562107,0.023304233,0.0019610494,0.04884653,0.061382964,0.017046256,0.98467296
2346047,1.0459809,9.9999976e-05,5.0,0.04914777,0.0037595618,0.00011990238,0.48497274585824923,0.06974740602774546,0.0,0.4849727424806747,1618.0,0.00021025441,0.023914263,0.0020971207,0.048647657,0.05473835,0.011719859,0.9919061
2347046,1.0455527,9.9999976e-05,5.0,0.04650701,0.0044202493,-0.0002691035,0.4895266006951164,0.0685643791626772,0.0,0.4895266004440545,1540.8484848484848,0.00037941927,0.025909612,0.0021892127,0.048946813,0.11148691,0.022800963,0.9800117
2348046,1.0457951,9.9999976e-05,5.0,0.04797348,0.005148355,-0.0003881283,0.7194304087161072,0.07211697908254185,0.0,0.7194304038225804,1688.1666666666667,0.00015431509,0.024854755,0.0020842808,0.05107055,0.15154743,0.03158041,0.97905433
2349046,1.0464026,9.9999976e-05,5.0,0.051927477,0.0050048665,0.00013941913,0.7534776405917472,0.06863928231393436,0.0,0.7534776405080694,1608.9259259259259,0.00022961461,0.02380472,0.0021931753,0.05212701,0.096603066,0.017086677,0.9843693
2350046,1.0466723,9.9999976e-05,5.0,0.038273934,0.0043869815,-9.957531e-06,0.4129932916728735,0.06217470885409663,0.0,0.41299329156381,1376.2380952380952,0.00025102595,0.02188133,0.0021036786,0.053151734,0.099070966,0.014247164,0.980962
2351046,1.0463994,9.9999976e-05,5.0,0.046880525,0.004352744,-0.00012113406,0.8176489382464206,0.07089508272241801,0.0,0.8176489382118143,1626.2,0.0001853702,0.025187904,0.0021677758,0.05259943,0.0829309,0.020767998,0.9817457
2352046,1.0458839,9.9999976e-05,5.0,0.048641704,0.0047768704,0.00018675142,0.6412399829044669,0.0647598508733389,0.0,0.6412399864734614,1451.7931034482758,0.00036971405,0.019085895,0.0021688025,0.051100336,0.06710771,0.017900385,0.9839637
2353046,1.0464034,9.9999976e-05,5.0,0.046640176,0.0046865134,0.00031069634,0.6292517491591363,0.07201471146877989,0.0,0.6292517493314043,1586.0714285714287,0.00017157372,0.024895728,0.0021296637,0.05454368,0.065948516,0.017473945,0.9808866
2354046,1.046273,9.9999976e-05,5.0,0.049623553,0.0046685846,0.000330649,0.8409175655144044,0.0664315692822287,0.0,0.8409175724895467,1533.2173913043478,0.000101049045,0.025055135,0.0022101542,0.05592947,0.062151194,0.013678192,0.983385
2355046,1.0459751,9.9999976e-05,5.0,0.04261874,0.0044577094,0.00019405791,0.44970519631169736,0.0667205472884234,0.0,0.4497051998532925,1457.7666666666667,0.00035624258,0.022826288,0.0021600309,0.05171907,0.11516838,0.027597602,0.9877849
2356047,1.0456892,9.999998e-05,5.0,0.047530048,0.0041807164,0.00016577452,0.7175267305055573,0.0713385782918245,0.0,0.7175267346477965,1606.1304347826087,0.00014597429,0.024154393,0.002119084,0.05263363,0.07389797,0.02047722,0.9871477
2357046,1.0454465,9.9999976e-05,5.0,0.051672153,0.004061477,-0.000364902,0.5764715420134182,0.06442252296463787,0.0,0.5764715432014944,1464.9285714285713,0.00020328815,0.024017476,0.0021085863,0.053402893,0.057448972,0.016608626,0.98616105
2358046,1.0449764,9.9999976e-05,5.0,0.05521686,0.0039395504,0.00015821317,0.7985231738796126,0.0709175865049474,0.0,0.7985231729106641,1601.8461538461538,0.00026231306,0.026029436,0.0020350367,0.051873952,0.0627868,0.017682666,0.98890066
2359046,1.0453706,9.9999976e-05,5.0,0.051697794,0.0039453907,0.00011858204,0.40136426512289025,0.06181064414258505,0.0,0.4013642648683564,1394.3870967741937,0.0004225633,0.025301374,0.002098917,0.052272953,0.061144963,0.015808657,0.9873719
2360046,1.0455273,9.9999976e-05,5.0,0.043255858,0.0041656136,-0.00019607907,0.5023617570831058,0.05858149393212183,0.0,0.5023617588399288,1350.0714285714287,0.00048989203,0.022820126,0.002057856,0.053102024,0.057459727,0.015270282,0.9876259
