Steps,Policy/Entropy,Policy/Learning Rate,Environment/Lesson,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/GAIL Value Estimate,Losses/Value Loss,Losses/Policy Loss,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Losses/GAIL Loss,Policy/GAIL Policy Estimate,Policy/GAIL Expert Estimate,Policy/Extrinsic Reward,Policy/Curiosity Reward,Policy/GAIL Reward,Environment/Cumulative Reward,Environment/Episode Length
43000,1.3995721,9.9999976e-05,0.0,-0.25291032,0.008786388,0.06523464,0.00082518294,0.024505138,0.0043847198,0.029413827,0.11143951,0.044118177,0.96985656,-0.865008842298097,0.04030063628289459,0.2863974849709753,-0.8650088440361011,446.98837209302326
44001,1.3992226,9.999998e-05,0.0,-0.22995938,0.008846512,0.067231126,0.0007797608,0.024436437,0.00435506,0.030046899,0.123015724,0.049497534,0.96631575,-0.8966400343943325,0.037757156990632854,0.2600954844280322,-0.8966400310110065,414.7176470588235
45000,1.3990362,9.9999976e-05,0.0,-0.23137663,0.008900924,0.061278686,0.0009987063,0.02693215,0.004448664,0.030047351,0.112490475,0.04434203,0.96902,-0.8332705707296151,0.04204874098068103,0.25982251774615484,-0.8332705700092218,474.9222222222222
46000,1.3988614,9.9999976e-05,0.0,-0.19934815,0.008717214,0.059350185,0.0010016453,0.023635678,0.0042710965,0.030865438,0.11898859,0.04807881,0.9675323,-0.7466655153582079,0.03726227884740533,0.2779203440413446,-0.7466655149405819,420.85897435897436
47000,1.398439,9.9999976e-05,0.0,-0.21905619,0.0084499195,0.05014799,0.00092057243,0.023261525,0.004222577,0.029863015,0.10287311,0.0401637,0.972306,-0.7671217554047522,0.043626041389645986,0.25584912758334755,-0.7671217549439425,497.70786516853934
48001,1.3978662,9.999998e-05,0.0,-0.19646467,0.008610776,0.05726733,0.0010866345,0.021880968,0.004322431,0.030796196,0.10837503,0.04258043,0.9712913,-0.8438454536605046,0.04199567020881966,0.24665268377397165,-0.8438454511666942,469.5903614457831
49000,1.3978586,9.9999976e-05,0.0,-0.19471876,0.008458818,0.059531983,0.0016230949,0.022004014,0.004334877,0.03182779,0.1156503,0.04677334,0.97004956,-0.722588356619804,0.037848586682915034,0.29695259869876656,-0.722588355247571,425.9529411764706
50001,1.3974724,9.999998e-05,0.0,-0.2104124,0.008644949,0.06177638,0.0015575178,0.02368473,0.004192729,0.031053226,0.112632364,0.045881573,0.97111285,-0.7914024710305422,0.03732558938105231,0.2655649686935155,-0.7914024733172905,432.7524752475247
51001,1.3974731,9.9999976e-05,0.0,-0.23243488,0.008498567,0.05600199,0.0013121371,0.022422059,0.0040360224,0.030466035,0.093779795,0.0360237,0.9750997,-0.8928937713548131,0.036926512665972536,0.17587468022935066,-0.8928937708579613,433.71590909090907
52001,1.3973321,9.9999976e-05,0.0,-0.213785,0.008240564,0.055973947,0.0010863974,0.024089593,0.004032528,0.030370776,0.10256568,0.041496336,0.9740701,-0.7846405951279514,0.03798861652061245,0.2537457013962873,-0.7846405950080328,459.1684210526316
53001,1.3965298,9.9999976e-05,0.0,-0.2234105,0.008201376,0.053155705,0.0011466048,0.020946562,0.0040098783,0.030627133,0.096882865,0.039060485,0.97672755,-0.85078798832478,0.03577267521999918,0.23516810537686153,-0.850787991187862,433.1195652173913
54000,1.3959936,9.9999976e-05,0.0,-0.21921866,0.008073724,0.056450948,0.0012046602,0.025056932,0.0040759733,0.03159998,0.101704456,0.041210998,0.97382045,-0.7647178640328127,0.03555207664860373,0.23094282922239107,-0.7647178639200095,416.2659574468085
55000,1.3958608,9.9999976e-05,0.0,-0.24337254,0.008349907,0.055946797,0.0009385819,0.028243123,0.003908789,0.02931241,0.096961185,0.03886115,0.9754914,-0.804479134799385,0.03327539301651996,0.20865147689428112,-0.8044791359214751,408.91
56000,1.3962817,9.9999976e-05,0.0,-0.21276176,0.008000411,0.05089052,0.00095718965,0.022419875,0.0039295815,0.029954517,0.09043464,0.03573702,0.9782747,-0.8722457207384554,0.03356393164795009,0.1962824648355735,-0.8722457189272287,409.8625
57000,1.3962272,9.9999976e-05,0.0,-0.239023,0.007864116,0.050053336,0.0007506612,0.022634575,0.0038542822,0.02892722,0.08662921,0.035056677,0.9794092,-0.8335897589632514,0.03538731406846711,0.19747883998130542,-0.8335897586025578,445.44897959183675
58000,1.3963867,9.9999976e-05,0.0,-0.2093374,0.008077025,0.046438534,0.0012565914,0.022150971,0.0039032022,0.027679784,0.08725451,0.034055706,0.9784037,-0.8292366069807137,0.034227611721559824,0.18226925552387574,-0.8292366057437095,421.7922077922078
59000,1.3962818,9.9999976e-05,0.0,-0.21539551,0.007737654,0.042485546,0.0007897842,0.023534063,0.0037177992,0.027691623,0.085638605,0.033699874,0.97823644,-0.8424735893407729,0.038664002662699204,0.23681745780754113,-0.8424735898105146,490.575
60001,1.3956687,9.999998e-05,0.0,-0.21980073,0.0074342736,0.048275303,0.0007660096,0.022535466,0.0036850441,0.029899873,0.08526951,0.033801906,0.97884023,-0.8020549416195679,0.035173166734872786,0.19356196411055013,-0.8020549413060111,474.0112359550562
61000,1.3949304,9.9999976e-05,0.0,-0.2220623,0.0073716594,0.046975937,0.0010115013,0.01983041,0.003741239,0.028905395,0.08486302,0.032968648,0.97927356,-0.8286412779420671,0.03249987019008476,0.20002146609263996,-0.8286412765534446,427.13186813186815
62001,1.3952527,9.999998e-05,0.0,-0.21074189,0.0074842633,0.049890455,0.00097024493,0.024941407,0.0038525164,0.030007763,0.09348339,0.037727177,0.97770905,-0.7888164432228176,0.035415257165428496,0.21778391974983388,-0.7888164444742274,454.2857142857143
63000,1.3951505,9.9999976e-05,0.0,-0.21057107,0.0074446923,0.047404017,0.0012765308,0.025765738,0.0037805121,0.030767905,0.08944416,0.03656461,0.9790075,-0.7144080882321999,0.03074999713816827,0.1913680118171394,-0.7144080871783238,405.4315789473684
64000,1.3948498,9.9999976e-05,0.0,-0.2230161,0.0075484673,0.04628118,0.0018468767,0.021217177,0.0037832903,0.03142852,0.094171315,0.03766855,0.9776515,-0.8214488893233638,0.030895007841865576,0.18249817964536066,-0.8214488871732086,386.8285714285714
65000,1.395513,9.9999976e-05,0.0,-0.23506764,0.007610546,0.046264365,0.0016279621,0.024330705,0.0038869425,0.030461589,0.090630315,0.03648211,0.9788094,-0.8400516683546942,0.032337068944712576,0.1775078112182093,-0.8400516680448019,409.25471698113205
66000,1.3953953,9.9999976e-05,0.0,-0.25161487,0.007681114,0.04422928,0.0013660628,0.022551473,0.0037649341,0.029795513,0.085898034,0.03457679,0.9795348,-0.8488777686263838,0.029112666528479953,0.1550411206086771,-0.8488777676830235,358.49484536082474
67000,1.3958069,9.9999976e-05,0.0,-0.22458065,0.0074509415,0.04102617,0.0011735272,0.027104424,0.00367746,0.029413024,0.08845001,0.03559173,0.9786946,-0.7528913032893159,0.03242551049512184,0.2015385448949645,-0.7528913013788474,433.40816326530614
68001,1.3959234,9.999998e-05,0.0,-0.21306358,0.0071894587,0.0337998,0.0012423964,0.02197363,0.0035987652,0.029101785,0.083667435,0.032669973,0.9800791,-0.8269282793261773,0.0305939294932752,0.18869715375729476,-0.826928278737133,406.59493670886076
69000,1.3963029,9.9999976e-05,0.0,-0.20117927,0.0071527716,0.041359067,0.0013313527,0.027065717,0.0035106146,0.031296194,0.07782021,0.031035634,0.98191583,-0.7874131165814658,0.033943250595863596,0.18917622882999238,-0.7874131174658379,462.0729166666667
70000,1.3960153,9.9999976e-05,0.0,-0.21792085,0.007276924,0.038634796,0.00084903196,0.024183497,0.0035690875,0.029656233,0.07005158,0.02710195,0.98388356,-0.7938559314051163,0.03313736110921613,0.1625294385847832,-0.7938559304739594,455.8488372093023
71000,1.3956326,9.9999976e-05,0.0,-0.21572268,0.0070285145,0.039581213,0.0008192534,0.023729682,0.003499672,0.030878052,0.0785507,0.03146206,0.9823781,-0.8436967971670122,0.03197558470290258,0.18257276471051667,-0.8436967976291712,430.6111111111111
72000,1.39507,9.9999976e-05,0.0,-0.18565938,0.0071849395,0.040391166,0.0014279913,0.024382384,0.0036774315,0.030610671,0.07204814,0.028117677,0.98347265,-0.8709199196179188,0.031470055147133864,0.16096374666110172,-0.8709199214173986,423.88461538461536
73000,1.3947561,9.9999976e-05,0.0,-0.19640087,0.006933362,0.03740014,0.0008249219,0.028279351,0.0034878533,0.02950641,0.06826254,0.026137216,0.9835737,-0.7814964906217777,0.03729408612636645,0.17486446573695819,-0.7814964895980455,516.4634146341464
74000,1.3945049,9.9999976e-05,0.0,-0.18849851,0.0070492416,0.038775943,0.0008961761,0.023031104,0.0035247274,0.030539647,0.07118018,0.02884328,0.9839811,-0.7133615101968706,0.035650078497631264,0.19995973597907318,-0.7133615139841656,495.54545454545456
75000,1.3940134,9.9999976e-05,0.0,-0.174457,0.0072458554,0.039636638,0.0011099677,0.024521476,0.0035641151,0.031775575,0.075015426,0.029825054,0.9823273,-0.7648093953510484,0.030938204441294408,0.16290797632270054,-0.7648093963230969,417.9166666666667
76000,1.3935242,9.9999976e-05,0.0,-0.16934976,0.0070338887,0.03991996,0.0006858213,0.023162095,0.003349779,0.030738613,0.078000866,0.030317955,0.98081195,-0.6823725001861888,0.03337146944207801,0.17354080559981294,-0.6823724973238349,477.4347826086956
77000,1.3929199,9.9999976e-05,0.0,-0.20846583,0.007220466,0.03617611,0.001187848,0.023797408,0.0033511228,0.030705761,0.06689644,0.027089313,0.9853134,-0.7369225467286135,0.03318525064785622,0.17386010684055297,-0.7369225464615861,471.4421052631579
78000,1.3921313,9.9999976e-05,0.0,-0.18340282,0.0070484104,0.034217495,0.00076380494,0.022509934,0.0034168109,0.029986195,0.068614796,0.027160157,0.98376185,-0.7104518464230081,0.035998548345033715,0.1814965627729844,-0.7104518446290102,496.0
79000,1.3916656,9.9999976e-05,0.0,-0.17234194,0.0068034306,0.03525367,0.0009695387,0.025950577,0.0032943701,0.030021897,0.078380145,0.03105636,0.98178375,-0.6891426567262293,0.031756709796900394,0.19318862039228685,-0.6891426581018106,478.325
80000,1.3907466,9.9999976e-05,0.0,-0.17760924,0.006996532,0.0345272,0.00087487063,0.02481235,0.0033474034,0.029228156,0.06617461,0.026061194,0.98478764,-0.728371912560533,0.03539564825733556,0.17219296708226092,-0.7283719147700806,517.6585365853658
81001,1.3894078,9.999998e-05,0.0,-0.15553895,0.006649157,0.035516083,0.001293596,0.023861334,0.0032727518,0.031544138,0.072175786,0.028451094,0.98272324,-0.6672560942141401,0.03182310140636262,0.1653033055234914,-0.6672560950952642,467.64285714285717
82001,1.3892083,9.9999976e-05,0.0,-0.18015087,0.0066987975,0.035316184,0.0012382069,0.022349115,0.0033643958,0.030649498,0.06653614,0.02561002,0.9846897,-0.7179439367595812,0.031245172709553105,0.1658048793633834,-0.7179439346544341,449.97701149425285
83000,1.3891473,9.9999976e-05,0.0,-0.15682186,0.0066859922,0.042722043,0.0012872771,0.027100727,0.0033907103,0.031912044,0.079124935,0.03135305,0.98130596,-0.6044071412419926,0.03125830631082257,0.1968118090788985,-0.6044071368725494,450.02150537634407
84000,1.3885641,9.9999976e-05,0.0,-0.17637731,0.00667674,0.044130754,0.0015144674,0.023315024,0.0035074542,0.030812645,0.07931018,0.031463616,0.98168373,-0.7479989251940783,0.03029162811672608,0.17953571301603832,-0.7479989265034526,419.314606741573
85001,1.3884457,9.999998e-05,0.0,-0.16758247,0.0067777922,0.04592473,0.0015665414,0.024366206,0.0032906993,0.03156621,0.07957985,0.032326747,0.9818403,-0.6073822854791967,0.029680524135298866,0.18277636433817915,-0.6073822863315026,426.8494623655914
86000,1.388212,9.9999976e-05,0.0,-0.1625373,0.0068468302,0.04350026,0.0014877175,0.022532873,0.0033210171,0.029704897,0.07084288,0.02762933,0.98364675,-0.6938169346675475,0.03096852552319736,0.20825832882752024,-0.693816932228665,455.90625
87000,1.3877736,9.9999976e-05,0.0,-0.16735923,0.006949917,0.038993496,0.0012921114,0.023517314,0.0031636495,0.030695148,0.07487896,0.029819291,0.98291457,-0.6519034897454198,0.02867241582066259,0.17187533775863745,-0.651903491993279,438.36470588235295
88001,1.387465,9.999998e-05,0.0,-0.17425452,0.0067944564,0.040534627,0.0012248069,0.024150543,0.0031010963,0.031714693,0.07595842,0.03109087,0.9829423,-0.6175185520355739,0.02810648319298505,0.1633746956919511,-0.6175185528218706,433.0111111111111
89001,1.3867666,9.9999976e-05,0.0,-0.17137134,0.006754712,0.041954618,0.0014118117,0.024248485,0.0032053376,0.030259283,0.07048224,0.028668318,0.984163,-0.6824420963811927,0.028153669545739005,0.15100448297582525,-0.68244209156249,422.2474226804124
90001,1.3865111,9.9999976e-05,0.0,-0.1786284,0.0066086105,0.039237063,0.0012820645,0.025690386,0.0031907144,0.030809209,0.07244268,0.028887082,0.9830322,-0.6106990984070244,0.029113386975627185,0.18118945517077378,-0.6106990989535674,446.8333333333333
91001,1.3866289,9.9999976e-05,0.0,-0.15537666,0.0065173446,0.038756046,0.0012771001,0.024133958,0.0031136635,0.031244803,0.081614,0.03222163,0.981203,-0.5732664748493762,0.0270199813878042,0.1340262908556579,-0.5732664739764415,421.375
92000,1.3861693,9.9999976e-05,0.0,-0.13920686,0.006472726,0.033026874,0.001343924,0.02631035,0.0031343699,0.031379823,0.070740156,0.027532585,0.9827919,-0.5230586452623524,0.026748542184557685,0.16772204735635263,-0.5230586473269057,411.64835164835165
93000,1.3861247,9.9999976e-05,0.0,-0.19864629,0.006539981,0.028290536,0.0012764967,0.023927476,0.0030766842,0.028444428,0.057575364,0.022266472,0.98689073,-0.7857371646246282,0.028740220699719862,0.13146327488749643,-0.7857371647877336,451.5952380952381
94000,1.3862145,9.9999976e-05,0.0,-0.17655534,0.0065790755,0.029883957,0.001131938,0.022699932,0.0031895088,0.0305795,0.05980547,0.023675112,0.98632485,-0.6160896702767329,0.03151882069036623,0.15088037977559654,-0.6160896697658335,492.1777777777778
95000,1.3857874,9.9999976e-05,0.0,-0.14930665,0.0063946825,0.03425156,0.0012814939,0.023477586,0.0030751042,0.030116968,0.07003592,0.027193455,0.9834896,-0.570280512323986,0.02822340018566872,0.14517405897743088,-0.570280511793982,443.855421686747
96001,1.385565,9.999998e-05,0.0,-0.13314587,0.0063783033,0.035383813,0.0010570986,0.020936504,0.0031129762,0.030664094,0.06811306,0.027076641,0.9844256,-0.4084259560522507,0.028604935084114828,0.19512141204319117,-0.4084259576602241,454.5
97000,1.3847098,9.9999976e-05,0.0,-0.14652461,0.0063995384,0.038848773,0.0017759933,0.021190137,0.002996677,0.033352613,0.06922747,0.027157232,0.9845804,-0.5140635782868409,0.02869825334945584,0.15492091162186192,-0.5140635779627621,452.3627450980392
98001,1.3842773,9.999998e-05,0.0,-0.14989093,0.0062423823,0.04227881,0.0018310365,0.02206901,0.0030142788,0.035869446,0.08841288,0.035358362,0.97953904,-0.5518787575201806,0.022805880139889947,0.14974031898301352,-0.5518787586112143,368.6969696969697
99000,1.384266,9.9999976e-05,0.0,-0.16850746,0.006083514,0.038286854,0.0014453715,0.02509164,0.003168495,0.03301349,0.07555623,0.029514346,0.9825574,-0.6094854430337884,0.02800054456262539,0.15277828470359228,-0.6094854416744812,435.7857142857143
100000,1.3833028,9.9999976e-05,0.0,-0.1202943,0.0061473483,0.04278833,0.0014523419,0.022545505,0.0029850213,0.034507085,0.08716197,0.034033354,0.9797009,-0.4353624654901276,0.02603035381704103,0.20429128330323004,-0.4353624666157059,415.09
