Steps,Policy/Entropy,Policy/Learning Rate,Environment/Lesson,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/GAIL Value Estimate,Losses/Value Loss,Losses/Policy Loss,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Losses/GAIL Loss,Policy/GAIL Policy Estimate,Policy/GAIL Expert Estimate,Policy/Extrinsic Reward,Policy/Curiosity Reward,Policy/GAIL Reward,Environment/Cumulative Reward,Environment/Episode Length
3073801,0.96666014,9.996928e-07,5.0,0.00846799,0.002326495,-2.9625517e-05,0.00022502149,0.024943402,0.0011114993,0.03176502,0.04804909,0.014557816,0.9956787,0.2971239886231107,0.06839346612875541,0.0,0.29712398469922435,2976.9117647058824
3074801,0.9666605,9.996928e-07,5.0,0.013624366,0.0023356837,-5.1101808e-05,0.00017925084,0.025118437,0.0011587269,0.03297796,0.04268579,0.012305656,0.99433106,0.15417656265119495,0.06685361432998131,0.0,0.15417655816693876,3042.904761904762
3075802,0.96665186,9.996927e-07,5.0,0.021523615,0.0024170934,-8.0844686e-05,0.00016267467,0.026343876,0.0011668061,0.034518372,0.040912043,0.012812514,0.9923678,0.5967968567646267,0.07633031690602365,0.0,0.5967968524420509,3289.59375
3076801,0.9666434,9.996922e-07,5.0,0.020162,0.0022965327,-8.889519e-06,7.6002565e-05,0.02473463,0.0010965745,0.03267252,0.041337643,0.009925986,0.99312335,0.5109524791092553,0.0748529731623421,0.0,0.5109524744572524,3362.3
3077801,0.9666449,9.996921e-07,5.0,0.018370427,0.002270393,-3.154872e-05,0.000120986195,0.022248788,0.0010816834,0.030891255,0.030872386,0.008364079,0.9946943,0.560053824308448,0.07371529907848323,0.0,0.5600538188589369,3155.4444444444443
3078802,0.96665084,9.996922e-07,5.0,0.01265229,0.0021260565,-6.3223066e-05,0.000165865,0.022939194,0.0010197664,0.03013153,0.0442026,0.009096945,0.98994327,0.4864392309930606,0.07194725167937577,0.0,0.486439231503673,3195.785714285714
3079801,0.9666611,9.996921e-07,5.0,0.011903596,0.00210009,-0.00011562411,0.00018158459,0.023402851,0.0010307715,0.03006268,0.04367246,0.009543708,0.9912398,0.4991909103404256,0.06610287686747213,0.0,0.49919090616214157,2776.923076923077
3080801,0.9666528,9.996921e-07,5.0,0.011102963,0.0022245871,-5.2676196e-06,0.00020703154,0.026087279,0.0010582077,0.031673823,0.035586663,0.008197124,0.9937153,0.298700730742421,0.06585148717393167,0.0,0.29870073553191817,2978.88
3081802,0.9666452,9.99692e-07,5.0,0.016896881,0.0022019348,1.3838363e-05,0.00010389063,0.022062331,0.00108906,0.03180125,0.05943089,0.013144435,0.9893286,0.5718434367105477,0.07544920880966609,0.0,0.5718434354209149,3409.4545454545455
3082801,0.96664447,9.996919e-07,5.0,0.020734366,0.0022235136,1.1643419e-05,7.305728e-05,0.02338853,0.0010812366,0.03154207,0.045130588,0.010420691,0.99199116,0.49847014001831047,0.07424300447823234,0.0,0.4984701358591104,3231.5263157894738
3083801,0.9666374,9.996919e-07,5.0,0.01505519,0.0022402918,-6.139316e-06,0.00016654911,0.024241518,0.001069027,0.031035965,0.052521855,0.010213782,0.989491,0.3684862874348443,0.0691461743574172,0.0,0.3684862796230758,3030.310344827586
3084801,0.96663296,9.996916e-07,5.0,0.014104224,0.0021554716,-3.1722727e-06,0.00013666187,0.02443246,0.0010547644,0.030880822,0.06319454,0.016371021,0.9916471,0.5580041792668866,0.06991380114314696,0.0,0.558004177335636,3156.9545454545455
3085802,0.96663135,9.996913e-07,5.0,0.017403042,0.0023181008,-1.7299793e-05,0.00025348016,0.022659546,0.001141017,0.03285964,0.047320887,0.012778934,0.9909617,0.19498829777795537,0.07007597581307184,0.0,0.19498829541938714,3206.472222222222
3086801,0.9666229,9.996913e-07,5.0,0.017260967,0.0024039822,-1.6643991e-05,0.00014883718,0.023654208,0.0011025957,0.033970088,0.041140128,0.010041398,0.9903381,0.553562497870189,0.07339145376560434,0.0,0.5535625022270679,3231.75
3087801,0.96661425,9.996912e-07,5.0,0.019120978,0.0023582464,-6.437884e-05,6.445805e-05,0.022921322,0.0011544037,0.03337532,0.040647395,0.009992534,0.9920108,0.536531100801432,0.07914802778242647,0.0,0.5365311031865689,3621.6315789473683
3088802,0.9666116,9.996911e-07,5.0,0.020339908,0.00231703,-2.6227851e-06,8.648022e-05,0.024381498,0.0010603445,0.032208372,0.03691101,0.0096772835,0.991497,0.5796185516378913,0.06929747672322926,0.0,0.5796185461919962,2976.7727272727275
3089801,0.9666114,9.996911e-07,5.0,0.012722657,0.0021296816,-2.3584555e-05,0.00012605387,0.025891237,0.0010502343,0.030094039,0.056384183,0.010861706,0.9913715,0.3470280918867502,0.06545531923184171,0.0,0.347028089002768,2791.56
3090801,0.96660537,9.99691e-07,5.0,0.023169693,0.0023119303,-7.4950894e-06,0.000120826444,0.02231783,0.0011632959,0.03287795,0.04515983,0.0087072905,0.98858345,0.5985317002182016,0.07702202463312255,0.0,0.5985317001031523,3302.6129032258063
3091802,0.9665998,9.99691e-07,5.0,0.020991866,0.0023966578,-6.874317e-05,6.7979614e-05,0.025002547,0.0011206002,0.033338174,0.046774544,0.010377871,0.9870813,0.649756150894973,0.0761157776996697,0.0,0.6497561506386581,3277.875
3092801,0.9665949,9.996909e-07,5.0,0.016773842,0.0023469673,-3.658881e-05,0.0001237337,0.024426583,0.0011252376,0.031961553,0.053579252,0.008017141,0.9891583,0.36816348281601674,0.07416539322584867,0.0,0.3681634900771473,3303.96
3093801,0.9665848,9.99691e-07,5.0,0.014267305,0.0022251857,5.864134e-07,0.00013187529,0.023958366,0.0010562397,0.031802453,0.045409728,0.010071002,0.9889995,0.5170489867167716,0.07595385463597874,0.0,0.5170489861893885,3325.5555555555557
3094801,0.9665908,9.996908e-07,5.0,0.017095922,0.0022510467,-5.9712585e-07,0.00013815673,0.024703775,0.001112032,0.03251756,0.029495522,0.008681277,0.9943495,0.4586298224757775,0.07225014607887716,0.0,0.45862982161419663,3108.8
3095801,0.9665894,9.996904e-07,5.0,0.019425321,0.0023181753,-9.908125e-06,0.00011121754,0.025804743,0.0011647607,0.033746485,0.04511734,0.0074014636,0.9899597,0.6236170707513968,0.0733631669181005,0.0,0.6236170721697406,3126.423076923077
3096801,0.9665828,9.996903e-07,5.0,0.016124323,0.002424392,-2.247482e-05,0.00017207072,0.02582934,0.0011956466,0.03229196,0.07166373,0.012148388,0.9904787,0.4084090358347598,0.07672499426628528,0.0,0.40840903846417437,3330.3793103448274
3097802,0.96659064,9.996903e-07,5.0,0.01253079,0.0022725754,4.46064e-05,0.00013342372,0.021874078,0.001029532,0.031141415,0.046004802,0.010622275,0.99063265,0.5006634387801265,0.07639245192791956,0.0,0.5006634337393396,3317.3333333333335
3098801,0.96660167,9.996902e-07,5.0,0.008213654,0.002172609,-2.0690904e-05,0.00014385651,0.02621025,0.0010132415,0.028904337,0.05322533,0.013226721,0.98987067,0.306245374269955,0.06966993612305876,0.0,0.30624537316187483,3093.714285714286
3099802,0.96660894,9.996901e-07,5.0,0.0077055157,0.002094582,1.710531e-05,0.0001603691,0.02660248,0.0010268989,0.029893963,0.05063683,0.010268866,0.99269986,0.2974155512208762,0.07221508281474512,0.0,0.2974155521974137,3087.2380952380954
3100801,0.9666086,9.996901e-07,5.0,0.018821876,0.0022477682,3.3201172e-06,0.00010646325,0.023564259,0.0010626481,0.03335752,0.054870754,0.016060684,0.9892736,0.4073351325924228,0.07856852440315942,0.0,0.40733512991734716,3532.7619047619046
3101801,0.9666012,9.996901e-07,5.0,0.024202092,0.0023563113,-6.411115e-05,8.969545e-05,0.024275083,0.0011367574,0.033626307,0.04430198,0.011381609,0.99067795,0.43981816673262336,0.07606564465199231,0.0,0.4398181663770143,3359.3214285714284
3102802,0.96658903,9.996896e-07,5.0,0.020562595,0.002385193,-3.4269622e-05,0.0001125096,0.021469288,0.0011182537,0.03366082,0.062026754,0.013921433,0.98786694,0.5196444734485703,0.07265007223351859,0.0,0.5196444745681004,3180.56
3103801,0.96658754,9.996896e-07,5.0,0.02213122,0.0023496372,-4.7659098e-05,0.00012746765,0.02277952,0.00110605,0.032686073,0.036705934,0.010315943,0.9916933,0.6137364034494264,0.07585007901652716,0.0,0.613736405437967,3361.6666666666665
3104802,0.96658707,9.996894e-07,5.0,0.020956503,0.0022236023,-2.7957774e-05,6.752355e-05,0.02459635,0.0010928094,0.031625204,0.048320703,0.013871312,0.99441636,0.6701900366836596,0.07703603855490936,0.0,0.6701900344624795,3334.1153846153848
3105801,0.9665824,9.996894e-07,5.0,0.0078122257,0.0021389152,3.5916564e-05,0.00015273043,0.022088204,0.0010268005,0.02938572,0.040470928,0.008812306,0.99012625,0.26219036760611353,0.06870196350220274,0.0,0.26219037094486103,3097.0
3106802,0.9665758,9.996894e-07,5.0,0.005101098,0.0021576255,-4.228526e-05,0.0001388726,0.02275004,0.0010372943,0.02877235,0.038038395,0.008861478,0.99406105,0.11375363777915481,0.06105212477521728,0.0,0.11375364097735376,2670.2608695652175
3107801,0.96657544,9.996893e-07,5.0,0.014126356,0.0021905499,-2.1176718e-05,0.000166866,0.027068833,0.0010415486,0.031574856,0.083271265,0.017255966,0.99359846,0.27239736867087905,0.06657226260690748,0.0,0.27239736839447076,2880.2608695652175
3108802,0.96657676,9.996893e-07,5.0,0.0053910944,0.00202796,3.2273118e-05,0.00015369675,0.024494944,0.0009768521,0.027865019,0.046276726,0.012294343,0.99291253,0.271840840607313,0.06595559297004781,0.0,0.27184083522341357,2995.8214285714284
3109801,0.96657026,9.996893e-07,5.0,0.006284884,0.0020545318,-3.0310146e-05,0.00015423395,0.025176205,0.0010001286,0.028865946,0.02810807,0.008286701,0.9954313,0.16663826397617462,0.06637801049816373,0.0,0.16663826937588103,3025.0526315789475
3110801,0.9665785,9.996891e-07,5.0,0.012564614,0.0021381534,-0.00011286807,0.00016954937,0.02345663,0.0010871913,0.031961072,0.03329616,0.009558687,0.9938872,0.35787307388049017,0.07006240222723975,0.0,0.3578730747272404,3156.9615384615386
3111801,0.9665736,9.996891e-07,5.0,0.016803188,0.002199507,-4.4855962e-05,7.7925775e-05,0.024257228,0.001052558,0.032314856,0.040709686,0.00947887,0.99532783,0.47370711561411555,0.07932303266352392,0.0,0.4737071208589841,3713.1
3112801,0.96656233,9.996888e-07,5.0,0.0114667695,0.0021440128,4.1834905e-05,0.00011766131,0.023548994,0.000994351,0.03144165,0.042854987,0.011718664,0.99346244,0.269364931441487,0.0751845774197136,0.0,0.2693649360110383,3430.1
3113802,0.96656483,9.996886e-07,5.0,0.011783717,0.0021259408,5.978453e-05,7.014813e-05,0.023990981,0.0010163418,0.03242565,0.06250944,0.010714163,0.9894422,0.48064964665148485,0.0736713870370295,0.0,0.48064964109850655,3347.5333333333333
3114801,0.9665628,9.996884e-07,5.0,0.01655959,0.0023769247,-4.250904e-05,0.00020591359,0.023070216,0.001156241,0.03351029,0.057960045,0.01164718,0.98924,0.3437417656948258,0.06678507298264387,0.0,0.3437417674593493,2982.1785714285716
3115801,0.96655625,9.996884e-07,5.0,0.018473951,0.002260556,-1.1042636e-06,0.00012620831,0.021841582,0.0010922247,0.03289951,0.050530724,0.01183217,0.9835382,0.5108224569766857,0.07861194011223104,0.0,0.5108224632210028,3732.0285714285715
3116801,0.9665525,9.996884e-07,5.0,0.0150523065,0.0022857203,-1.2561402e-05,0.00015101903,0.022409972,0.0011273766,0.031688515,0.041727692,0.009177278,0.98873436,0.35111001018468296,0.0718996160329603,0.0,0.35111000375948564,3218.1739130434785
3117802,0.96654785,9.996884e-07,5.0,0.015913175,0.0022164537,-5.0204424e-05,0.00011731632,0.023930945,0.0010318044,0.030626511,0.035596333,0.008175606,0.98934686,0.2812342373950797,0.06999292144169114,0.0,0.2812342362393526,3234.757575757576
3118801,0.9665431,9.996883e-07,5.0,0.015222762,0.002215557,-3.3912547e-05,0.00026890886,0.022355497,0.0010892389,0.03258401,0.03793264,0.009925771,0.9917558,0.37673434189825156,0.06801983931848857,0.0,0.37673434061159644,3024.133333333333
3119801,0.96654123,9.996882e-07,5.0,0.0151062785,0.00220816,5.607595e-05,9.5160096e-05,0.024321916,0.0010843629,0.03357649,0.047985084,0.007893808,0.98785925,0.5578728282747952,0.0757059988146035,0.0,0.5578728241721634,3550.6315789473683
3120801,0.966542,9.99688e-07,5.0,0.019192636,0.0022804542,1.1430798e-05,0.000101750295,0.02216622,0.001112073,0.033982508,0.048542194,0.014626643,0.9948274,0.4619500465789517,0.0727283581654774,0.0,0.4619500512582151,3256.5
3121801,0.96653664,9.996877e-07,5.0,0.01848721,0.002283673,-2.988053e-06,0.00018931401,0.022907715,0.001080878,0.033612203,0.055167753,0.01174075,0.9883232,0.5297463458444747,0.06766148269525729,0.0,0.52974635372711,2974.5384615384614
3122802,0.9665369,9.996878e-07,5.0,0.01810009,0.0024493767,-2.8862018e-05,0.00019227805,0.02236786,0.0012040966,0.034808677,0.09008033,0.01792585,0.9785004,0.5747646411121726,0.07432845398628464,0.0,0.5747646434877882,3346.9333333333334
3123801,0.96653587,9.996876e-07,5.0,0.010058724,0.0023086022,-0.000104587925,0.00014902823,0.022082489,0.0010910234,0.031888507,0.049835235,0.012663061,0.9898805,0.18411076076344693,0.06644777268853172,0.0,0.18411075914026184,2874.2380952380954
3124801,0.9665389,9.996875e-07,5.0,0.018307997,0.0022867003,-3.9336246e-05,7.0463415e-05,0.02326905,0.0010562099,0.03287691,0.04572252,0.009886966,0.9911518,0.5746596071918854,0.0716365275887559,0.0,0.5746596110165264,3092.0833333333335
3125802,0.9665392,9.996875e-07,5.0,0.022266928,0.002226999,-4.68633e-05,9.601901e-05,0.022590626,0.0010722915,0.03280773,0.034601815,0.00863743,0.99170864,0.41024249088968645,0.06367830324206107,0.0,0.41024248556188275,2821.8846153846152
3126801,0.9665433,9.996874e-07,5.0,0.010968441,0.002323627,-3.4601682e-05,0.00019009977,0.025563374,0.0011274533,0.031888723,0.027723005,0.007827792,0.99525315,0.13821246904990403,0.06704902425095767,0.0,0.13821247152785543,2984.222222222222
3127802,0.96655095,9.996874e-07,5.0,0.01475112,0.0022973167,-5.484597e-05,0.00021871069,0.025465362,0.0011162185,0.031969786,0.036319815,0.009558975,0.9910517,0.4028114342287842,0.07023409131491191,0.0,0.4028114317137247,3151.2162162162163
3128801,0.9665455,9.996874e-07,5.0,0.013305496,0.0022285029,-8.443453e-05,0.00016406718,0.023541313,0.0010992964,0.03170249,0.04154562,0.009030015,0.99030393,0.42250446303108313,0.07403689631610177,0.0,0.4225044589759815,3240.137931034483
3129801,0.9665499,9.996872e-07,5.0,0.004812658,0.0021926174,-5.7150235e-05,0.0003234093,0.022669703,0.001020438,0.02997476,0.045468006,0.011049078,0.9887286,0.014601755205928515,0.06740246030191581,0.0,0.01460174670990371,2982.095238095238
3130801,0.96655333,9.996872e-07,5.0,0.014205075,0.0022583667,2.8590803e-05,0.000100662925,0.023995593,0.0010275298,0.032774083,0.046389468,0.012925675,0.98986983,0.4651870713891745,0.06713315284007247,0.0,0.46518706443948155,2889.076923076923
3131802,0.966553,9.996869e-07,5.0,0.020058773,0.0023075186,4.1144493e-05,0.00010497286,0.024914127,0.0011102702,0.034133874,0.035826225,0.009732604,0.99263364,0.4006346279279064,0.07157150800614748,0.0,0.4006346259077793,3109.4444444444443
3132801,0.966561,9.996867e-07,5.0,0.016634794,0.0021459837,4.242536e-05,0.00013028143,0.024167074,0.0010660763,0.03232784,0.039263524,0.009567089,0.99259406,0.5640052284547479,0.0775023383823943,0.0,0.564005221689598,3406.590909090909
3133801,0.9665538,9.996867e-07,5.0,0.018586759,0.0021520648,3.8541908e-05,6.514224e-05,0.023916524,0.001081864,0.03236716,0.09130808,0.018003387,0.9880947,0.5173663843766176,0.07000801170404346,0.0,0.5173663865245829,3087.5185185185187
3134801,0.96654934,9.996866e-07,5.0,0.019182678,0.0022725682,5.2780133e-06,0.00017873972,0.022897456,0.0010936478,0.03306809,0.068921864,0.012682907,0.9884403,0.556558310356065,0.07257044808180321,0.0,0.5565583081881293,3198.1785714285716
3135801,0.96654296,9.996866e-07,5.0,0.01611577,0.00226994,-3.7642567e-05,0.00015626845,0.02116682,0.0011515922,0.03313622,0.09373698,0.020864993,0.9882619,0.3104666733342211,0.07026928554908161,0.0,0.3104666743728852,3052.090909090909
3136801,0.966536,9.996866e-07,5.0,0.018061569,0.0023362215,-2.1535601e-05,0.00012651476,0.021694854,0.0010959925,0.03332056,0.06857799,0.017823756,0.9893864,0.5271233332738726,0.06924926175997825,0.0,0.5271233338007812,3016.875
3137802,0.9665304,9.996864e-07,5.0,0.01006942,0.0023768581,-6.820594e-05,0.0004002813,0.021900386,0.0010963904,0.031965975,0.046983995,0.015690422,0.9904585,0.02104888250907702,0.059953908060714114,0.0,0.021048875853470886,2639.0789473684213
3138801,0.9665274,9.996862e-07,5.0,0.011559756,0.0023229902,-4.6166326e-05,0.00018550326,0.022465382,0.001112651,0.0324506,0.0449295,0.011127747,0.9917642,0.38701044849914334,0.07284134477489598,0.0,0.38701045511688464,3244.9032258064517
3139801,0.96652025,9.996859e-07,5.0,0.015756916,0.0023846277,-1.5706131e-05,0.0002014744,0.024880636,0.0011669584,0.032902054,0.06220147,0.01462666,0.9931401,0.3524014033813728,0.06736796938736613,0.0,0.35240140454771923,2890.266666666667
3140801,0.9665211,9.996859e-07,5.0,0.020545881,0.0024084102,-9.2159695e-05,4.9958107e-05,0.022634387,0.0011798162,0.03362073,0.06475039,0.016792087,0.98944944,0.5449612877227596,0.07616921892369409,0.0,0.5449612827428162,3321.8260869565215
3141801,0.966516,9.996859e-07,5.0,0.01933147,0.0023036762,-7.2958544e-05,9.715779e-05,0.023535574,0.0010865694,0.03225862,0.077621676,0.01955757,0.9805269,0.6885890220843354,0.07210299499198108,0.0,0.6885890250789322,3146.5789473684213
3142801,0.96651804,9.996858e-07,5.0,0.016322482,0.0022866488,-2.7529417e-05,0.00017044465,0.023443898,0.0011146516,0.031632274,0.15762767,0.020106968,0.9722136,0.4179199083454954,0.06768190690698768,0.0,0.4179199056055224,2905.285714285714
3143801,0.96651185,9.996857e-07,5.0,0.020180754,0.0022946626,1.6483511e-05,8.718252e-05,0.023125477,0.001103906,0.033302337,0.08290173,0.01969719,0.9867834,0.6903710878296907,0.07528506350677668,0.0,0.6903710875825944,3173.8888888888887
3144801,0.9665156,9.996857e-07,5.0,0.019541705,0.0024142694,-2.0659374e-05,0.00024146806,0.024392355,0.0011798675,0.034017228,0.07372437,0.016822508,0.9847495,0.4750645603647084,0.07386927919897941,0.0,0.47506455525308705,3060.7096774193546
3145802,0.9665127,9.996855e-07,5.0,0.013089855,0.0023036737,-1.2306311e-05,0.00017010601,0.022857025,0.0011246637,0.032497898,0.055977307,0.014043614,0.98728037,0.31814269465147454,0.06474390342607096,0.0,0.31814270681961637,2703.5714285714284
3146801,0.9665177,9.996857e-07,5.0,0.016307892,0.0023919896,-6.428148e-05,0.00020583395,0.024158826,0.0011660552,0.033516526,0.061755832,0.014399163,0.98674494,0.36212376027974497,0.07044887991111365,0.0,0.3621237660470349,2971.0
3147801,0.96652496,9.996854e-07,5.0,0.01707916,0.002354521,-3.0889314e-05,0.00019234337,0.02455005,0.0011255378,0.034521528,0.043443996,0.0114992475,0.9922232,0.6784770184338255,0.08130777646653334,0.0,0.6784770224654102,3510.391304347826
3148802,0.9665337,9.996852e-07,5.0,0.019659527,0.0023615758,-1.7550974e-05,0.00013606578,0.023621809,0.0011805262,0.03383615,0.049263246,0.010566455,0.9900606,0.5670536445248288,0.07644884479388846,0.0,0.5670536443094014,3284.9615384615386
3149801,0.9665351,9.99685e-07,5.0,0.024291754,0.0023974436,-6.6927278e-06,0.00014532908,0.023989087,0.0011411225,0.03520503,0.047806937,0.010874052,0.9900098,0.5316209998502394,0.07284354168323576,0.0,0.531621007234418,3148.6206896551726
3150801,0.9665315,9.996849e-07,5.0,0.02039469,0.0023335016,3.0825067e-05,0.00015718733,0.022266366,0.0011555785,0.03538669,0.05153015,0.011599827,0.98836446,0.5499087125666707,0.07422317492623384,0.0,0.5499087158793942,3122.076923076923
3151802,0.9665195,9.996849e-07,5.0,0.025254762,0.0023832386,3.7916467e-05,0.00012488951,0.023671538,0.0011461222,0.035657853,0.05063211,0.008612802,0.98709,0.5753551532123731,0.07415860253520525,0.0,0.5753551532541755,3129.8846153846152
3152802,0.9665066,9.996847e-07,5.0,0.012657872,0.0023304303,4.1261865e-05,0.00018851183,0.022784116,0.0011275815,0.032448076,0.04973381,0.011432514,0.99064124,0.35361036239698046,0.0678958631874791,0.0,0.35361036193976025,2838.913043478261
3153801,0.96650964,9.996849e-07,5.0,0.006338554,0.002308415,-4.636137e-05,0.0001532611,0.023806408,0.0010765506,0.031007253,0.035922732,0.0076976176,0.9927952,0.18704707338426185,0.06686107931988469,0.0,0.1870470682348993,2855.4666666666667
3154801,0.9665076,9.996846e-07,5.0,0.004911575,0.002150185,-1.0257377e-05,0.00017797401,0.024813447,0.0010718373,0.030597296,0.056119096,0.010545886,0.9872062,0.08357567448295483,0.06416184730187524,0.0,0.0835756739991631,2725.0384615384614
3155801,0.9665052,9.996846e-07,5.0,0.011011448,0.0022980948,-5.3387506e-05,0.0002958458,0.022026151,0.00117707,0.032775454,0.069043696,0.012745244,0.99296135,0.28626024111680537,0.0708272752773256,0.0,0.28626024131075195,3000.3888888888887
3156802,0.9665092,9.996845e-07,5.0,0.013441746,0.0023036944,-7.0253177e-06,0.0001320248,0.023884969,0.0011109815,0.03300072,0.045327086,0.012345478,0.9936704,0.5026694861820943,0.06606860733299982,0.0,0.5026694864689012,2785.05
3157802,0.96651524,9.996841e-07,5.0,0.01593897,0.002250402,6.4618296e-05,0.00010844755,0.023163233,0.0010831249,0.032538574,0.063849986,0.010254979,0.9832511,0.37738847618697036,0.07308336979476734,0.0,0.377388474421767,3124.8
3158801,0.96651006,9.996842e-07,5.0,0.016956583,0.0022926228,-2.0932835e-05,0.0001728143,0.024246197,0.0011164309,0.032373488,0.050805986,0.011063939,0.98879695,0.22702132411645184,0.06384669196995674,0.0,0.2270213281498577,2653.4285714285716
3159801,0.96650577,9.99684e-07,5.0,0.018468065,0.0022678874,-2.8266708e-05,0.00012208088,0.023368055,0.0010897205,0.034164462,0.06535585,0.015953142,0.9938138,0.515516998595698,0.0728208065142658,0.0,0.5155170013067483,3144.576923076923
3160801,0.96649593,9.99684e-07,5.0,0.014984499,0.0022531808,3.778561e-05,0.00019648534,0.022197973,0.0011091875,0.03391501,0.07178052,0.01338483,0.9869574,0.25666887462612065,0.06292862249101745,0.0,0.2566688712289834,2628.45
3161801,0.9664924,9.996838e-07,5.0,0.015436376,0.0024379913,-4.1051826e-05,0.000247736,0.023739593,0.0012070116,0.035424005,0.0532366,0.013056497,0.99152815,0.2609071511194902,0.06958057860174449,0.0,0.26090715026185285,2985.2894736842104
3162801,0.9664775,9.996837e-07,5.0,0.0054242755,0.002513191,-2.180795e-05,0.0002870666,0.024390692,0.0011323098,0.033072792,0.06774461,0.013141798,0.9878446,0.3267743660546858,0.06546930875112829,0.0,0.3267743629408847,2859.3225806451615
3163801,0.96646374,9.996837e-07,5.0,0.010150221,0.002351247,-1.903185e-05,0.00017142347,0.024374826,0.0010988784,0.03345631,0.070371434,0.012627088,0.9809882,0.3898660508912731,0.06671773761110907,0.0,0.38986605495936927,2818.0
3164801,0.9664682,9.996837e-07,5.0,0.0068998514,0.0022476036,-3.675517e-05,0.00023444206,0.024081126,0.0010687744,0.032019947,0.06532748,0.0128958095,0.9818281,0.04039289190672877,0.0624208458022239,0.0,0.040392894909172035,2701.4210526315787
3165801,0.9664624,9.996835e-07,5.0,0.012118188,0.0022935104,-1.3970263e-05,0.00020590093,0.022439508,0.0010976754,0.033313744,0.063344695,0.014426035,0.98521954,0.39296731737324636,0.06705995557105938,0.0,0.3929673121775036,3018.0
3166801,0.9664626,9.996835e-07,5.0,0.019388866,0.0024492475,-2.030436e-05,0.0002462095,0.02225817,0.0011734657,0.034546867,0.05945225,0.014137501,0.9917269,0.33011241454257995,0.06944689869285664,0.0,0.33011241254058077,3051.25
3167802,0.9664605,9.996833e-07,5.0,0.011932357,0.0022740744,-7.5451746e-05,0.00017199213,0.02387543,0.0010954735,0.033168558,0.05626652,0.011071645,0.98867303,0.27871926834632177,0.0657137697525022,0.0,0.2787192735394522,2879.516129032258
3168801,0.96645814,9.99683e-07,5.0,0.011241613,0.0022268903,-2.7541532e-06,0.00027099779,0.024667546,0.0011348127,0.032920897,0.053730525,0.011620045,0.99037516,0.11407952965497056,0.06357358457067416,0.0,0.11407953002332027,2694.4285714285716
3169801,0.9664547,9.99683e-07,5.0,0.015591225,0.002244826,4.8830157e-06,0.00012287892,0.02289255,0.0011353971,0.034808535,0.08446078,0.015228519,0.9854978,0.47816389597371906,0.07040309758384763,0.0,0.4781638823080473,3050.1111111111113
3170802,0.96645075,9.99683e-07,5.0,0.018539395,0.0024155502,-3.5771216e-05,0.00012696776,0.023098113,0.0011575136,0.03451538,0.06323225,0.01484496,0.9875076,0.436575418210244,0.06959949353185949,0.0,0.43657542210875844,2965.3333333333335
3171801,0.9664536,9.996829e-07,5.0,0.013071447,0.0023546827,-4.957156e-05,0.00027040203,0.023997933,0.001115381,0.03357729,0.048702855,0.012149644,0.9910125,0.20943521958164638,0.05716885242727585,0.0,0.20943521216452152,2399.2
3172801,0.9664521,9.996828e-07,5.0,0.012641613,0.0022993484,-4.1451578e-05,0.00021005594,0.023860088,0.0011293516,0.03266409,0.042940754,0.0112287635,0.9931798,0.3175216876848026,0.06617635778320619,0.0,0.3175216884098279,2757.3125
3173801,0.9664479,9.996828e-07,5.0,0.014322729,0.00218894,1.20135e-05,8.818705e-05,0.022772504,0.001068152,0.03157577,0.054772265,0.010278897,0.9871379,0.49285781526556266,0.06872912848553997,0.0,0.4928578111183214,2918.4761904761904
3174802,0.96644586,9.996827e-07,5.0,0.01563876,0.0022233957,-5.1740367e-06,0.00022354013,0.02282342,0.0010930161,0.032269128,0.085319795,0.008041441,0.984593,0.37430806254846616,0.061383482462682375,0.0,0.3743080591679449,2620.9310344827586
3175801,0.96644604,9.996822e-07,5.0,0.012273236,0.0022391893,7.771748e-05,0.00025616668,0.022619445,0.0011131668,0.032739878,0.08584252,0.01245989,0.9825499,0.26313455608141384,0.06682825041934848,0.0,0.2631345541476086,2881.404761904762
3176801,0.96644497,9.996822e-07,5.0,0.017157577,0.0023163462,3.4120152e-05,0.00010153507,0.021284664,0.0011301774,0.034833364,0.054928806,0.009607456,0.98997927,0.4911093997864594,0.06766057425841648,0.0,0.4911093989574472,2818.4347826086955
3177801,0.9664429,9.996821e-07,5.0,0.02053396,0.0023643028,-3.002101e-05,0.00011073182,0.023959333,0.0011915474,0.03582239,0.06151638,0.011284187,0.9890696,0.428339349259204,0.07477837884471228,0.0,0.42833935583156285,3280.25
3178801,0.9664473,9.996821e-07,5.0,0.019923631,0.0023879476,-6.777438e-06,0.00012891556,0.023092985,0.0011421547,0.035123277,0.04071227,0.008731896,0.9916714,0.43450015197287517,0.07069081490268357,0.0,0.4345001537463524,3108.1153846153848
3179802,0.96645236,9.996821e-07,5.0,0.019632569,0.0023946443,-2.8383964e-05,0.00015569536,0.023428624,0.0011400754,0.035063215,0.07580279,0.020634241,0.99094486,0.48400980467329535,0.06867936640364034,0.0,0.48400980297969265,2912.3939393939395
3180801,0.96645015,9.99682e-07,5.0,0.017565412,0.0023030373,-4.3749875e-05,0.00026243797,0.022053659,0.0011200828,0.03298959,0.051068973,0.016325273,0.99070865,0.29505354507398024,0.06506167365587316,0.0,0.2950535470690673,2760.0285714285715
